time,wx (rad/s),wy (rad/s),wz (rad/s)
1.014173,-0.46,-0.65,0.21
1.025383,-0.54,-0.76,0.21
1.0353459999999999,-0.62,-0.76,0.16
1.045993,-0.64,-0.69,0.1
1.0555279999999998,-0.57,-0.62,0.06
1.065975,-0.45,-0.61,0.07
1.076852,-0.36,-0.68,0.11
1.086533,-0.33,-0.78,0.16
1.096911,-0.3,-0.83,0.19
1.1073359999999999,-0.24,-0.8,0.18
1.116869,-0.13,-0.71,0.16
1.127006,0.03,-0.62,0.17
1.1379759999999999,0.17,-0.57,0.2
1.1481709999999998,0.24,-0.63,0.24
1.158553,0.14,-0.81,0.3
1.168702,-0.14,-1.1,0.36
1.178715,-0.52,-1.42,0.44
1.1902599999999999,-0.9,-1.7,0.5
1.199423,-1.19,-1.87,0.53
1.209878,-1.38,-1.94,0.55
1.2201629999999999,-1.44,-1.96,0.55
1.2299779999999998,-1.42,-1.95,0.55
1.2402549999999999,-1.33,-1.95,0.56
1.2508769999999998,-1.23,-1.94,0.58
1.261456,-1.14,-1.94,0.61
1.271788,-1.06,-1.93,0.62
1.281629,-0.99,-1.87,0.61
1.291901,-0.91,-1.75,0.58
1.3022889999999998,-0.84,-1.57,0.52
1.3118109999999998,-0.78,-1.39,0.45
1.3227689999999999,-0.73,-1.24,0.39
1.3328209999999998,-0.68,-1.16,0.36
1.343214,-0.62,-1.14,0.35
1.3536759999999999,-0.57,-1.15,0.34
1.3637819999999998,-0.53,-1.15,0.33
1.3737119999999998,-0.49,-1.12,0.28
1.3843949999999998,-0.45,-1.05,0.21
1.394243,-0.42,-0.97,0.11
1.409142,-0.41,-0.88,0.03
1.414202,-0.39,-0.78,-0.04
1.4251459999999998,-0.37,-0.68,-0.08
1.4351589999999999,-0.37,-0.56,-0.11
1.445916,-0.4,-0.45,-0.15
1.455557,-0.44,-0.33,-0.2
1.465598,-0.49,-0.2,-0.26
1.475811,-0.54,-0.09,-0.32
1.4868869999999998,-0.56,0.01,-0.37
1.496961,-0.55,0.07,-0.42
1.5065739999999999,-0.53,0.09,-0.47
1.5181699999999998,-0.51,0.08,-0.5
1.5271929999999998,-0.48,0.05,-0.53
1.53839,-0.44,0.01,-0.54
1.548077,-0.39,-0.01,-0.54
1.558025,-0.32,-0.04,-0.53
1.569167,-0.26,-0.07,-0.52
1.5788229999999999,-0.2,-0.14,-0.51
1.589222,-0.15,-0.21,-0.5
1.5992849999999998,-0.09,-0.27,-0.48
1.609497,-0.04,-0.3,-0.47
1.621149,0.03,-0.33,-0.46
1.6304299999999998,0.08,-0.38,-0.44
1.640442,0.1,-0.45,-0.42
1.651001,0.11,-0.51,-0.39
1.661111,0.09,-0.56,-0.36
1.6741489999999999,0.06,-0.6,-0.33
1.6818579999999999,0.01,-0.64,-0.29
1.691458,-0.04,-0.68,-0.25
1.70216,-0.08,-0.73,-0.2
1.7117019999999998,-0.13,-0.79,-0.14
1.722257,-0.18,-0.83,-0.09
1.73268,-0.25,-0.85,-0.03
1.742319,-0.32,-0.83,0.01
1.754344,-0.4,-0.76,0.04
1.763421,-0.48,-0.65,0.07
1.7739349999999998,-0.56,-0.54,0.09
1.784303,-0.62,-0.46,0.12
1.7938429999999999,-0.67,-0.43,0.13
1.80728,-0.69,-0.45,0.15
1.814924,-0.69,-0.5,0.15
1.8252979999999999,-0.67,-0.54,0.15
1.8370449999999998,-0.63,-0.53,0.13
1.844795,-0.59,-0.46,0.11
1.855211,-0.57,-0.35,0.1
1.8658549999999998,-0.56,-0.21,0.08
1.8760709999999998,-0.56,-0.09,0.08
1.88662,-0.57,-0.02,0.08
1.8966589999999999,-0.59,-0.01,0.09
1.9066379999999998,-0.62,-0.02,0.11
1.9175449999999998,-0.63,-0.04,0.13
1.926855,-0.61,-0.04,0.15
1.9376829999999998,-0.59,-0.03,0.17
1.9485009999999998,-0.56,-0.01,0.18
1.9580879999999998,-0.56,0.01,0.18
1.969069,-0.56,0.02,0.19
1.978289,-0.58,0.02,0.2
1.9887489999999999,-0.58,0.02,0.22
1.9991949999999998,-0.58,0.02,0.23
2.009362,-0.56,0.03,0.23
2.0193939999999997,-0.54,0.04,0.21
2.0296559999999997,-0.5,0.06,0.19
2.040139,-0.46,0.08,0.18
2.0507679999999997,-0.4,0.11,0.18
2.060952,-0.35,0.16,0.17
2.070916,-0.32,0.22,0.16
2.081541,-0.31,0.29,0.14
2.091209,-0.3,0.36,0.13
2.1083529999999997,-0.3,0.42,0.12
2.1115369999999998,-0.29,0.46,0.1
2.1225199999999997,-0.26,0.49,0.08
2.1328329999999998,-0.23,0.5,0.06
2.1424499999999997,-0.19,0.52,0.04
2.15272,-0.14,0.52,0.03
2.163602,-0.1,0.52,0.02
2.1734,-0.06,0.53,0.01
2.184671,-0.03,0.53,0.0
2.19338,-0.0,0.53,-0.0
2.205028,0.02,0.51,-0.01
2.2153549999999997,0.05,0.47,-0.01
2.224446,0.08,0.41,-0.0
2.238334,0.07,0.28,-0.0
2.245057,0.06,0.22,-0.01
2.255184,0.06,0.19,-0.02
2.266135,0.03,0.1,-0.01
2.275947,0.02,0.05,-0.0
2.2860679999999998,0.01,0.03,-0.0
2.296307,-0.07,0.03,-0.0
2.307166,-0.12,0.04,0.0
2.317544,-0.1,0.05,0.02
2.3276209999999997,-0.1,0.05,0.03
2.3379529999999997,-0.05,0.03,0.01
2.348001,-0.11,-0.02,0.01
2.357863,-0.17,-0.12,0.02
2.371416,-0.17,-0.24,0.03
2.3783689999999997,-0.19,-0.35,0.03
2.3888439999999997,-0.2,-0.43,0.04
2.39932,-0.21,-0.47,0.04
2.409536,-0.22,-0.5,0.04
2.419593,-0.23,-0.5,0.04
2.429643,-0.22,-0.46,0.03
2.439818,-0.16,-0.32,0.02
2.450533,-0.08,-0.16,0.01
2.46079,0.06,-0.09,-0.03
2.471619,0.25,-0.02,-0.06
2.4815039999999997,0.38,0.0,-0.05
2.491286,0.48,-0.05,-0.05
2.5028449999999998,0.53,-0.15,-0.04
2.512078,0.55,-0.23,-0.04
2.522169,0.53,-0.25,-0.04
2.533214,0.47,-0.26,-0.04
2.54243,0.36,-0.29,-0.04
2.5528969999999997,0.23,-0.34,-0.03
2.563688,0.11,-0.38,-0.04
2.573499,0.01,-0.36,-0.05
2.583488,-0.07,-0.3,-0.07
2.593905,-0.07,-0.2,-0.06
2.604192,-0.13,-0.12,-0.11
2.614478,-0.16,-0.07,-0.13
2.625259,-0.15,0.02,-0.17
2.635164,-0.15,0.06,-0.2
2.645369,-0.14,0.16,-0.24
2.655021,-0.15,0.29,-0.34
2.666108,-0.11,0.3,-0.32
2.676192,-0.07,0.23,-0.24
2.686301,-0.04,0.24,-0.28
2.696692,0.0,0.28,-0.39
2.7073009999999997,0.06,0.21,-0.36
2.7170039999999998,0.12,0.15,-0.35
2.7273169999999998,0.17,0.11,-0.35
2.737555,0.22,0.07,-0.35
2.7527459999999997,0.26,0.02,-0.36
2.757759,0.3,-0.04,-0.36
2.7684889999999998,0.32,-0.12,-0.36
2.7788559999999998,0.32,-0.2,-0.36
2.788989,0.29,-0.29,-0.35
2.799365,0.23,-0.37,-0.34
2.809833,0.15,-0.44,-0.32
2.819797,0.08,-0.51,-0.3
2.831303,0.04,-0.58,-0.29
2.840242,0.03,-0.63,-0.29
2.850479,0.05,-0.66,-0.29
2.860913,0.07,-0.68,-0.28
2.8707819999999997,0.09,-0.69,-0.28
2.884683,0.07,-0.7,-0.27
2.890809,0.03,-0.74,-0.25
2.901522,-0.02,-0.81,-0.21
2.911305,-0.05,-0.9,-0.17
2.921999,-0.07,-1.0,-0.12
2.932229,-0.06,-1.11,-0.06
2.942627,-0.04,-1.24,0.0
2.9535489999999998,-0.05,-1.43,0.05
2.9639889999999998,-0.07,-1.68,0.1
2.9735,-0.11,-1.88,0.13
2.9842269999999997,-0.16,-1.96,0.14
2.9945619999999997,-0.22,-1.87,0.13
3.003794,-0.29,-1.62,0.12
3.017619,-0.34,-1.28,0.1
3.0250239999999997,-0.38,-0.99,0.09
3.0347079999999997,-0.37,-0.93,0.1
3.045645,-0.33,-1.14,0.13
3.055511,-0.26,-1.47,0.17
3.066219,-0.19,-1.63,0.18
3.075905,-0.13,-1.45,0.14
3.0857419999999998,-0.09,-0.96,0.09
3.09645,-0.1,-0.55,0.04
3.107256,-0.11,-0.34,0.01
3.1175319999999997,-0.19,-0.16,0.0
3.127907,-0.33,-0.07,0.0
3.137812,-0.36,-0.08,0.02
3.147753,-0.39,-0.17,0.06
3.15841,-0.39,-0.27,0.11
3.168717,-0.39,-0.35,0.15
3.1794379999999998,-0.38,-0.37,0.18
3.188706,-0.37,-0.34,0.19
3.198625,-0.35,-0.27,0.19
3.2095849999999997,-0.32,-0.18,0.19
3.2189289999999997,-0.28,-0.1,0.19
3.229467,-0.19,-0.05,0.14
3.239567,-0.17,-0.01,0.16
3.250521,-0.16,0.01,0.16
3.2606859999999998,-0.14,0.07,0.15
3.271204,-0.15,0.16,0.18
3.281443,-0.11,0.23,0.16
3.2913609999999998,-0.09,0.3,0.15
3.300979,-0.08,0.37,0.14
3.312437,-0.07,0.41,0.14
3.321924,-0.07,0.45,0.14
3.332525,-0.07,0.48,0.14
3.34315,-0.07,0.49,0.14
3.353228,-0.07,0.5,0.14
3.362646,-0.06,0.5,0.13
3.372721,-0.05,0.46,0.13
3.3836619999999997,-0.03,0.4,0.12
3.395034,-0.01,0.34,0.1
3.404379,0.01,0.3,0.08
3.4149819999999997,0.01,0.21,0.05
3.425969,0.04,0.23,0.04
3.4347,0.06,0.23,0.04
3.448159,0.07,0.23,0.04
3.456155,0.08,0.22,0.04
3.465713,0.03,0.22,0.04
3.476374,-0.02,0.28,0.06
3.486075,-0.07,0.23,0.06
3.496415,-0.07,0.15,0.04
3.506987,-0.18,0.09,0.06
3.516346,-0.33,0.02,0.1
3.527514,-0.39,-0.07,0.11
3.537185,-0.44,-0.15,0.11
3.546919,-0.48,-0.22,0.12
3.55786,-0.49,-0.26,0.11
3.567615,-0.48,-0.31,0.11
3.581447,-0.47,-0.37,0.11
3.588569,-0.47,-0.48,0.11
3.5988569999999998,-0.48,-0.62,0.11
3.610693,-0.47,-0.72,0.12
3.619526,-0.43,-0.74,0.11
3.629474,-0.36,-0.72,0.1
3.639521,-0.28,-0.75,0.09
3.649874,-0.2,-0.91,0.09
3.660538,-0.1,-1.07,0.09
3.670614,0.02,-1.07,0.06
3.6810519999999998,0.14,-0.85,0.02
3.691617,0.23,-0.53,-0.03
3.701494,0.28,-0.23,-0.08
3.713429,0.31,-0.03,-0.12
3.721999,0.34,0.09,-0.15
3.731605,0.36,0.17,-0.17
3.7429099999999997,0.39,0.25,-0.19
3.752947,0.41,0.35,-0.19
3.762844,0.39,0.43,-0.17
3.773097,0.35,0.45,-0.14
3.783191,0.29,0.4,-0.11
3.793428,0.23,0.32,-0.08
3.80454,0.15,0.21,-0.05
3.815045,0.13,0.15,-0.03
3.825995,0.11,0.12,-0.02
3.834682,0.06,0.06,-0.01
3.84553,0.03,0.03,-0.01
3.855232,0.08,-0.02,-0.0
3.865598,0.1,-0.05,-0.0
3.876245,0.05,-0.02,-0.0
3.886073,0.03,-0.01,-0.0
3.895963,0.01,-0.01,-0.0
3.9064099999999997,0.03,0.06,-0.06
3.916753,0.04,0.09,-0.1
3.92646,0.05,0.15,-0.09
3.937693,0.07,0.25,-0.11
3.947578,0.07,0.28,-0.12
3.959227,0.08,0.3,-0.12
3.9676839999999998,0.08,0.32,-0.13
3.978568,0.09,0.31,-0.14
3.988877,0.1,0.29,-0.15
3.9983069999999996,0.12,0.26,-0.16
4.009531,0.17,0.21,-0.16
4.019557,0.23,0.16,-0.15
4.030008,0.28,0.1,-0.14
4.039947,0.32,0.04,-0.14
4.050283,0.36,-0.04,-0.13
4.059912,0.36,-0.13,-0.13
4.070176,0.36,-0.24,-0.12
4.081099,0.35,-0.38,-0.1
4.091215,0.33,-0.57,-0.07
4.101058,0.3,-0.84,-0.03
4.110972,0.27,-1.15,0.02
4.121388,0.23,-1.44,0.08
4.132381,0.21,-1.62,0.14
4.1436209999999996,0.19,-1.72,0.19
4.152353,0.16,-1.75,0.22
4.1625,0.12,-1.73,0.23
4.173748,0.06,-1.7,0.22
4.183495,0.0,-1.65,0.22
4.19342,-0.06,-1.61,0.22
4.203728,-0.12,-1.56,0.23
4.213948,-0.2,-1.52,0.24
4.224025,-0.27,-1.48,0.25
4.23475,-0.33,-1.43,0.27
4.245057,-0.37,-1.38,0.26
4.255014,-0.38,-1.33,0.25
4.265464,-0.37,-1.27,0.22
4.277188,-0.32,-1.22,0.18
4.286011,-0.25,-1.12,0.12
4.296051,-0.17,-0.91,0.05
4.307173,-0.1,-0.58,0.0
4.31715,-0.09,-0.1,-0.1
4.326926,-0.1,0.34,-0.21
4.337516,-0.09,0.59,-0.21
4.347139,-0.1,0.7,-0.21
4.357327,-0.12,0.72,-0.19
4.367985,-0.15,0.71,-0.17
4.377585,-0.19,0.69,-0.14
4.389749,-0.22,0.65,-0.12
4.39818,-0.25,0.62,-0.09
4.408809,-0.29,0.59,-0.06
4.41957,-0.35,0.59,-0.03
4.429817,-0.41,0.61,-0.01
4.4403749999999995,-0.47,0.63,0.01
4.4503189999999995,-0.49,0.66,0.03
4.460366,-0.5,0.68,0.04
4.47237,-0.49,0.69,0.05
4.480691,-0.48,0.7,0.05
4.491261,-0.47,0.72,0.04
4.501824,-0.44,0.75,0.02
4.511556,-0.41,0.78,0.02
4.522717,-0.37,0.82,0.02
4.5321679999999995,-0.33,0.85,0.02
4.542391,-0.3,0.89,0.03
4.553176,-0.3,0.92,0.02
4.562451,-0.31,0.95,0.02
4.573116,-0.32,0.98,0.01
4.583146,-0.33,1.0,0.0
4.593527,-0.34,1.02,0.0
4.605782,-0.33,1.05,0.0
4.614185,-0.31,1.09,0.0
4.6245389999999995,-0.29,1.12,-0.0
4.635383,-0.27,1.14,-0.0
4.6449929999999995,-0.24,1.15,-0.0
4.654939,-0.22,1.15,-0.0
4.664916,-0.19,1.13,-0.0
4.676026,-0.16,1.09,-0.0
4.685919,-0.15,1.03,0.0
4.695574,-0.14,0.94,0.01
4.7088849999999995,-0.14,0.82,0.02
4.71641,-0.15,0.68,0.03
4.726305,-0.17,0.53,0.06
4.737258,-0.2,0.37,0.08
4.747281,-0.26,0.22,0.09
4.75789,-0.33,0.08,0.09
4.768171,-0.39,-0.04,0.09
4.777583,-0.43,-0.15,0.1
4.788021,-0.48,-0.27,0.1
4.79842,-0.54,-0.42,0.1
4.808839,-0.62,-0.62,0.09
4.820135,-0.68,-0.81,0.09
4.829356,-0.72,-0.93,0.09
4.839247,-0.74,-0.99,0.08
4.850554,-0.76,-1.07,0.08
4.860107,-0.78,-1.2,0.07
4.8706,-0.78,-1.34,0.06
4.880739,-0.73,-1.43,0.04
4.8905639999999995,-0.63,-1.42,0.01
4.901644,-0.48,-1.31,-0.01
4.91093,-0.31,-1.11,-0.04
4.921144,-0.14,-0.84,-0.07
4.932179,0.01,-0.55,-0.11
4.941603,0.15,-0.27,-0.14
4.953154,0.27,-0.03,-0.16
4.962521,0.33,0.15,-0.18
4.972505,0.36,0.26,-0.19
4.982964,0.35,0.3,-0.2
4.993946,0.33,0.28,-0.21
