time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.483454,-0.0801,-0.2804,-0.2804,0.405
0.49310899999999996,-0.0726,-0.2599,-0.2614,0.376
0.5030950000000001,-0.0604,-0.221,-0.2248,0.321
0.5129940000000001,-0.0524,-0.1947,-0.1999,0.284
0.523684,-0.0516,-0.1933,-0.1998,0.283
0.5334840000000001,-0.0529,-0.1982,-0.2065,0.291
0.5440560000000001,-0.0543,-0.2028,-0.2132,0.299
0.55728,-0.0554,-0.2066,-0.2194,0.306
0.5636420000000001,-0.056,-0.2074,-0.2225,0.309
0.5744250000000001,-0.0561,-0.2066,-0.2241,0.31
0.583393,-0.0557,-0.2034,-0.2233,0.307
0.59416,-0.0553,-0.1988,-0.2214,0.303
0.6042860000000001,-0.0555,-0.1952,-0.2207,0.3
0.614465,-0.0548,-0.1902,-0.2182,0.295
0.6245160000000001,-0.0536,-0.1855,-0.2159,0.29
0.6351880000000001,-0.0511,-0.1794,-0.2113,0.282
0.6449940000000001,-0.0481,-0.1742,-0.2071,0.275
0.655541,-0.0447,-0.17,-0.2031,0.269
0.6654540000000001,-0.0427,-0.1741,-0.2079,0.275
0.6753840000000001,-0.0415,-0.1827,-0.2167,0.286
0.690465,-0.0425,-0.2045,-0.2404,0.318
0.6953680000000001,-0.0413,-0.2166,-0.2529,0.336
0.7057610000000001,-0.0407,-0.2314,-0.2691,0.357
0.7157020000000001,-0.0387,-0.2404,-0.279,0.37
0.72609,-0.0357,-0.2452,-0.2841,0.377
0.7361540000000001,-0.0308,-0.2368,-0.2745,0.364
0.7462270000000001,-0.0261,-0.228,-0.2642,0.35
0.7566090000000001,-0.022,-0.2193,-0.2537,0.336
0.766625,-0.0181,-0.2092,-0.2409,0.32
0.7774880000000001,-0.0149,-0.2011,-0.2302,0.306
0.787293,-0.0124,-0.2012,-0.2276,0.304
0.796678,-0.0099,-0.2018,-0.2252,0.303
0.8075380000000001,-0.0074,-0.201,-0.2212,0.299
0.823477,-0.0051,-0.2014,-0.2188,0.297
0.8273520000000001,-0.0032,-0.2026,-0.2172,0.297
0.836975,-0.0021,-0.2067,-0.219,0.301
0.847056,-0.0016,-0.2138,-0.2248,0.31
0.857295,-0.0017,-0.2254,-0.236,0.326
0.867746,-0.0022,-0.2312,-0.2426,0.335
0.8773080000000001,-0.0027,-0.2314,-0.2445,0.337
0.8892140000000001,-0.0035,-0.2172,-0.232,0.318
0.897503,-0.0036,-0.212,-0.228,0.311
0.9082870000000001,-0.0033,-0.2005,-0.2167,0.295
0.91823,-0.0029,-0.1995,-0.2159,0.294
0.9289550000000001,-0.0027,-0.2052,-0.2227,0.303
0.9395950000000001,-0.0027,-0.2239,-0.243,0.33
0.9484600000000001,-0.0028,-0.2439,-0.2651,0.36
0.960399,-0.0028,-0.2626,-0.2861,0.388
0.96936,-0.0026,-0.2851,-0.3123,0.423
0.979634,-0.0019,-0.3023,-0.3336,0.45
0.989357,-0.001,-0.3112,-0.3475,0.466
0.999438,0.0001,-0.3189,-0.3614,0.482
1.009999,0.0019,-0.3181,-0.3682,0.487
1.02023,0.003,-0.3064,-0.3639,0.476
1.030214,0.0043,-0.2983,-0.3646,0.471
1.040719,0.0057,-0.2873,-0.3618,0.462
1.050434,0.0072,-0.3005,-0.3875,0.49
1.059766,0.0091,-0.3177,-0.4196,0.526
1.070858,0.0109,-0.3353,-0.4535,0.564
1.080886,0.0128,-0.3585,-0.4955,0.612
1.0910410000000001,0.0147,-0.3754,-0.5323,0.652
1.100429,0.0165,-0.3857,-0.5622,0.682
1.111032,0.0177,-0.3913,-0.5878,0.706
1.120994,0.0184,-0.3851,-0.598,0.711
1.131221,0.0189,-0.3752,-0.6027,0.71
1.1428,0.0195,-0.3642,-0.606,0.707
1.151761,0.0206,-0.3505,-0.6026,0.697
1.161407,0.0214,-0.3333,-0.5919,0.68
1.172539,0.0218,-0.3135,-0.5737,0.654
1.181637,0.0217,-0.2963,-0.5583,0.632
1.1923270000000001,0.0211,-0.2758,-0.5352,0.602
1.201989,0.0204,-0.2566,-0.5122,0.573
1.212286,0.0194,-0.2485,-0.5078,0.566
1.222242,0.019,-0.2486,-0.5184,0.575
1.232568,0.018,-0.2468,-0.5225,0.578
1.243131,0.0173,-0.247,-0.5302,0.585
1.252705,0.0156,-0.227,-0.4963,0.546
1.2624760000000002,0.0135,-0.2021,-0.4483,0.492
1.272689,0.0112,-0.1767,-0.3967,0.434
1.283499,0.009,-0.1469,-0.3341,0.365
1.294014,0.0068,-0.1228,-0.2817,0.307
1.3038640000000001,0.0049,-0.1027,-0.2369,0.258
1.313536,0.0034,-0.0857,-0.198,0.216
1.3237130000000001,0.0022,-0.074,-0.1705,0.186
1.3338830000000002,0.0013,-0.0649,-0.1489,0.162
1.3438750000000002,0.0005,-0.0543,-0.1235,0.135
1.3545800000000001,-0.0001,-0.0446,-0.1004,0.11
1.364332,-0.0005,-0.0359,-0.08,0.088
1.378711,-0.0008,-0.0304,-0.0669,0.073
1.384145,-0.0009,-0.0255,-0.0554,0.061
1.394638,-0.0011,-0.0243,-0.0521,0.058
1.404606,-0.0013,-0.0242,-0.0511,0.057
1.4151470000000002,-0.0014,-0.0225,-0.0467,0.052
1.4244160000000001,-0.0015,-0.021,-0.0428,0.048
1.435181,-0.0014,-0.0185,-0.0369,0.041
1.445362,-0.0014,-0.017,-0.0333,0.037
1.4556310000000001,-0.0016,-0.0189,-0.0364,0.041
1.465251,-0.002,-0.0211,-0.0401,0.045
1.4754340000000001,-0.002,-0.0206,-0.0386,0.044
1.486119,-0.0019,-0.018,-0.0331,0.038
1.4962630000000001,-0.0015,-0.0138,-0.025,0.029
1.511656,-0.0008,-0.0075,-0.0133,0.015
1.51633,0.0001,0.0009,0.0016,0.002
1.526205,0.0009,0.0084,0.0143,0.017
1.536643,0.0018,0.0166,0.028,0.033
1.546831,0.0024,0.0226,0.0374,0.044
1.557471,0.0029,0.0282,0.046,0.054
1.566823,0.0029,0.0297,0.0479,0.056
1.57708,0.003,0.0318,0.0506,0.06
1.586931,0.0029,0.0316,0.0497,0.059
1.596636,0.0027,0.0304,0.0473,0.056
1.606991,0.0024,0.0278,0.0429,0.051
1.617462,0.0021,0.0246,0.0376,0.045
1.627351,0.0017,0.0183,0.0279,0.033
1.638131,0.0008,0.0081,0.0124,0.015
1.647769,-0.0001,-0.0012,-0.0018,0.002
1.657611,-0.0008,-0.0069,-0.0105,0.013
1.667912,-0.0015,-0.0126,-0.0192,0.023
1.678291,-0.0023,-0.0185,-0.0281,0.034
1.6895980000000002,-0.003,-0.0231,-0.035,0.042
1.699106,-0.003,-0.0225,-0.0339,0.041
1.708663,-0.003,-0.0211,-0.0317,0.038
1.719732,-0.0028,-0.0194,-0.0289,0.035
1.728663,-0.0031,-0.0195,-0.0288,0.035
1.739547,-0.003,-0.018,-0.0264,0.032
1.750386,-0.0026,-0.014,-0.0204,0.025
1.759217,-0.0003,-0.0013,-0.0019,0.002
1.76933,0.0075,0.0335,0.0494,0.06
1.7798500000000002,0.0208,0.0834,0.1266,0.153
1.791941,0.0373,0.137,0.2137,0.257
1.799186,0.0588,0.2004,0.3228,0.384
1.809361,0.0837,0.2671,0.4448,0.526
1.81988,0.1034,0.3127,0.5349,0.628
1.830452,0.1193,0.3459,0.6042,0.706
1.841885,0.1296,0.3617,0.6406,0.747
1.8500860000000001,0.1358,0.3674,0.657,0.765
1.86034,0.1392,0.3665,0.6592,0.767
1.871931,0.1385,0.3535,0.6367,0.741
1.8808230000000001,0.1371,0.338,0.6112,0.712
1.8907880000000001,0.1363,0.3218,0.5887,0.685
1.901335,0.1329,0.299,0.5579,0.647
1.910627,0.1266,0.2706,0.5171,0.597
1.925589,0.1182,0.2396,0.4718,0.542
1.9310100000000001,0.1089,0.213,0.4323,0.494
1.941882,0.1037,0.1972,0.4137,0.47
1.952042,0.1003,0.188,0.4065,0.459
1.961594,0.0927,0.1732,0.3844,0.432
1.971614,0.0763,0.1437,0.3242,0.363
1.982658,0.0533,0.1019,0.2304,0.257
1.9924,0.03,0.0581,0.1316,0.147
2.00271,0.0028,0.0054,0.0123,0.014
2.012604,-0.0258,-0.0504,-0.1141,0.127
2.0227910000000002,-0.0459,-0.0893,-0.2036,0.227
2.033009,-0.0595,-0.1149,-0.2651,0.295
2.043133,-0.0638,-0.1222,-0.2873,0.319
2.054266,-0.0626,-0.1187,-0.2851,0.315
2.063603,-0.0576,-0.1075,-0.2649,0.292
2.073048,-0.0464,-0.0855,-0.2166,0.237
2.08364,-0.035,-0.0635,-0.1658,0.181
2.0930050000000002,-0.0259,-0.0465,-0.1246,0.135
2.103522,-0.0167,-0.0297,-0.0811,0.088
2.113768,-0.0056,-0.0098,-0.0273,0.03
2.124132,0.0067,0.0116,0.0328,0.035
2.134442,0.0192,0.0327,0.0937,0.101
2.144479,0.0275,0.0464,0.1334,0.144
2.1544440000000002,0.0311,0.0524,0.15,0.162
2.164921,0.0331,0.0563,0.1595,0.172
2.175037,0.0333,0.0578,0.1613,0.175
2.1855890000000002,0.0321,0.0574,0.1567,0.17
2.1955,0.0299,0.0556,0.1479,0.161
2.2048360000000002,0.03,0.0583,0.1504,0.164
2.215132,0.0285,0.0581,0.1451,0.159
2.225393,0.0293,0.0629,0.1515,0.167
2.236233,0.0292,0.0664,0.154,0.17
2.2458240000000003,0.0298,0.0716,0.16,0.178
2.25601,0.0303,0.0774,0.1667,0.186
2.266197,0.0306,0.0839,0.1741,0.196
2.27548,0.0324,0.0955,0.1912,0.216
2.2870500000000002,0.0313,0.0998,0.1921,0.219
2.296107,0.0333,0.1157,0.2144,0.246
2.306889,0.0318,0.12,0.2136,0.247
2.316714,0.0328,0.1349,0.232,0.27
2.326965,0.033,0.1476,0.2457,0.288
2.336806,0.0317,0.1531,0.2478,0.293
2.347161,0.0293,0.1515,0.2392,0.285
2.357335,0.0269,0.1461,0.2259,0.27
2.367687,0.0249,0.1403,0.2131,0.256
2.377313,0.0234,0.1353,0.2022,0.244
2.387836,0.0221,0.132,0.1944,0.236
2.397546,0.0211,0.1314,0.1907,0.233
2.407782,0.0188,0.1235,0.1764,0.216
2.417651,0.0166,0.1165,0.1639,0.202
2.428233,0.0136,0.1028,0.1423,0.176
2.439219,0.0102,0.0855,0.1167,0.145
2.448283,0.0082,0.0789,0.1065,0.133
2.458257,0.0079,0.0896,0.1204,0.15
2.468373,0.0084,0.1154,0.1557,0.194
2.479039,0.0083,0.1391,0.189,0.235
2.488554,0.0074,0.1568,0.2149,0.266
2.499226,0.0056,0.1548,0.2136,0.264
2.509207,0.0038,0.1531,0.2136,0.263
2.51912,0.0019,0.138,0.194,0.238
2.529624,0.0004,0.1145,0.1628,0.199
2.539721,-0.0005,0.0826,0.1189,0.145
2.549942,-0.0008,0.0497,0.0726,0.088
2.559416,-0.0002,0.0091,0.0135,0.016
2.569359,0.0011,-0.0322,-0.0483,0.058
2.579727,0.0033,-0.0735,-0.1123,0.134
2.589668,0.0063,-0.1214,-0.1891,0.225
2.600478,0.0099,-0.1696,-0.2701,0.319
2.610459,0.0139,-0.2228,-0.363,0.426
2.620702,0.0176,-0.2745,-0.4583,0.535
2.6310700000000002,0.0211,-0.3221,-0.5523,0.64
2.6406300000000003,0.0235,-0.3651,-0.6426,0.739
2.650722,0.0254,-0.4169,-0.7522,0.86
2.66089,0.0272,-0.4836,-0.889,1.012
2.670757,0.0273,-0.5563,-1.0404,1.18
2.68074,0.027,-0.6308,-1.1964,1.353
2.691249,0.0235,-0.6669,-1.296,1.458
2.700711,0.0187,-0.6799,-1.3616,1.522
2.71164,0.0119,-0.6741,-1.3931,1.548
2.721239,0.0066,-0.6614,-1.4154,1.562
2.731844,0.0011,-0.6419,-1.4173,1.556
2.742248,-0.0035,-0.6117,-1.3889,1.518
2.7518700000000003,-0.0067,-0.5777,-1.348,1.467
2.762341,-0.0098,-0.5349,-1.2843,1.391
2.772093,-0.0123,-0.4918,-1.2106,1.307
2.783672,-0.0147,-0.4515,-1.1326,1.219
2.792469,-0.0164,-0.4069,-1.0386,1.116
2.802177,-0.0176,-0.3642,-0.9432,1.011
2.812615,-0.0176,-0.3178,-0.8322,0.891
2.823168,-0.0163,-0.2698,-0.7134,0.763
2.832698,-0.0151,-0.2233,-0.5952,0.636
2.843541,-0.0131,-0.1777,-0.4776,0.51
2.852919,-0.0103,-0.1321,-0.3566,0.38
2.863869,-0.0074,-0.0884,-0.2398,0.256
2.873314,-0.0044,-0.052,-0.1411,0.15
2.8837260000000002,-0.0014,-0.0168,-0.0453,0.048
2.893613,0.0003,0.004,0.0107,0.011
2.903993,0.0012,0.0146,0.0383,0.041
2.915831,0.0015,0.0189,0.0488,0.052
2.924168,0.0016,0.0213,0.0538,0.058
2.9348330000000002,0.0016,0.0234,0.0578,0.062
2.944981,0.0015,0.0239,0.0576,0.062
2.9551220000000002,0.0015,0.025,0.0587,0.064
2.965952,0.0016,0.0281,0.0643,0.07
2.975245,0.0016,0.0296,0.0661,0.072
2.984511,0.0016,0.0317,0.0694,0.076
2.995529,0.0017,0.0346,0.0743,0.082
3.005825,0.0018,0.0384,0.0808,0.089
3.0153820000000002,0.0018,0.0397,0.0819,0.091
3.026248,0.0018,0.0415,0.0843,0.094
3.036108,0.0019,0.0449,0.0896,0.1
3.045635,0.0021,0.0495,0.097,0.109
3.055808,0.0023,0.0537,0.1036,0.117
3.066118,0.0025,0.0594,0.1125,0.127
3.077432,0.0029,0.0668,0.1245,0.141
3.08731,0.0032,0.0724,0.1326,0.151
3.096755,0.0033,0.0753,0.1359,0.155
3.1063,0.0035,0.0817,0.145,0.166
3.117517,0.0037,0.0862,0.1506,0.174
3.127363,0.004,0.0914,0.1574,0.182
3.137493,0.0041,0.0929,0.1578,0.183
3.152036,0.0045,0.0906,0.1523,0.177
3.157222,0.0049,0.0861,0.1436,0.167
3.167046,0.0053,0.0806,0.1335,0.156
3.177887,0.0059,0.0757,0.1243,0.146
3.1874190000000002,0.0066,0.0744,0.1209,0.142
3.1979670000000002,0.0071,0.07,0.1128,0.133
3.207788,0.0074,0.0653,0.1041,0.123
3.2180720000000003,0.008,0.0626,0.0987,0.117
3.2284610000000002,0.009,0.0622,0.0975,0.116
3.238605,0.0108,0.0668,0.1046,0.125
3.2485910000000002,0.0139,0.0767,0.1205,0.144
3.2586720000000002,0.0181,0.0887,0.1403,0.167
3.268928,0.0226,0.0989,0.1573,0.187
3.2835680000000003,0.0299,0.1181,0.1897,0.225
3.289108,0.0424,0.1518,0.2477,0.294
3.299661,0.0586,0.1924,0.3201,0.378
3.3095090000000003,0.0794,0.2409,0.4105,0.483
3.319857,0.1063,0.301,0.5265,0.616
3.330343,0.1294,0.344,0.6171,0.718
3.339929,0.1431,0.3602,0.6576,0.763
3.349678,0.1474,0.3582,0.6621,0.767
3.360246,0.1469,0.3468,0.6507,0.752
3.37015,0.1486,0.3423,0.6552,0.754
3.3804760000000003,0.1524,0.3435,0.6754,0.773
3.390832,0.15,0.3318,0.6682,0.761
3.400284,0.1475,0.3214,0.6621,0.751
3.410928,0.1382,0.2955,0.6221,0.702
3.420243,0.1292,0.2711,0.583,0.656
3.434089,0.1146,0.238,0.5199,0.583
3.441186,0.0997,0.2057,0.4545,0.509
3.451238,0.0837,0.1711,0.3817,0.427
3.461464,0.0695,0.1415,0.3181,0.355
3.471544,0.0589,0.12,0.2728,0.304
3.481306,0.0473,0.097,0.222,0.247
3.491558,0.0309,0.0641,0.1469,0.163
3.501701,0.0125,0.0262,0.0598,0.066
3.512905,-0.0085,-0.0181,-0.041,0.046
3.522546,-0.0341,-0.0726,-0.1635,0.182
3.531641,-0.0539,-0.1156,-0.2585,0.288
3.542662,-0.061,-0.1319,-0.2952,0.329
3.552357,-0.0594,-0.1291,-0.2901,0.323
3.5667940000000002,-0.0549,-0.1201,-0.27,0.301
3.572724,-0.0543,-0.1196,-0.2677,0.298
3.583517,-0.0585,-0.1297,-0.2878,0.321
3.5935930000000003,-0.0571,-0.1266,-0.2801,0.313
3.603666,-0.056,-0.1235,-0.2731,0.305
3.613398,-0.0463,-0.1024,-0.2272,0.253
3.623792,-0.0373,-0.0822,-0.1834,0.204
3.633408,-0.0244,-0.0536,-0.1205,0.134
3.645724,-0.0145,-0.0319,-0.0724,0.08
3.653694,-0.0046,-0.0102,-0.0233,0.026
3.663634,0.002,0.0044,0.0102,0.011
3.674673,0.0057,0.0127,0.0293,0.032
3.684553,0.0058,0.013,0.0303,0.034
3.698519,0.0064,0.0145,0.0338,0.037
3.7048360000000002,0.0071,0.0162,0.038,0.042
3.7147,0.0076,0.0174,0.041,0.045
3.725471,0.0086,0.0201,0.0474,0.052
3.734943,0.0102,0.0242,0.057,0.063
3.745207,0.0125,0.03,0.0705,0.078
3.755465,0.0146,0.0359,0.0833,0.092
3.76552,0.0169,0.0428,0.0979,0.108
3.775307,0.0186,0.0486,0.1098,0.121
3.785021,0.0199,0.054,0.1198,0.133
3.795452,0.0197,0.0555,0.1208,0.134
3.805951,0.0186,0.0548,0.1167,0.13
3.816224,0.0171,0.0523,0.109,0.122
3.828511,0.0153,0.0492,0.0999,0.112
3.836192,0.0129,0.0437,0.0864,0.098
3.846026,0.0115,0.0409,0.0788,0.09
3.856428,0.0117,0.0442,0.083,0.095
3.866904,0.0119,0.0479,0.0876,0.101
3.8766570000000002,0.0142,0.0606,0.1085,0.125
3.887305,0.0177,0.0791,0.1384,0.16
3.896789,0.0208,0.0968,0.1661,0.193
3.907238,0.0222,0.1073,0.1803,0.211
3.917319,0.0214,0.1082,0.178,0.209
3.928185,0.0202,0.1077,0.1738,0.205
3.938254,0.0186,0.1058,0.1673,0.199
3.947777,0.0163,0.0996,0.1546,0.185
3.957728,0.014,0.0923,0.1406,0.169
3.967653,0.0116,0.0832,0.1242,0.15
3.980315,0.0096,0.0766,0.1117,0.136
3.9885990000000002,0.0084,0.076,0.1086,0.133
3.9984260000000003,0.0081,0.0846,0.119,0.146
4.008769,0.0087,0.1092,0.1516,0.187
4.018577,0.0087,0.138,0.1903,0.235
4.028233,0.008,0.1693,0.2331,0.288
4.038951,0.0064,0.1901,0.262,0.324
4.04877,0.0041,0.204,0.2823,0.348
4.059861,0.0017,0.2009,0.2796,0.344
4.069917,-0.0001,0.1848,0.2588,0.318
4.079803,-0.0017,0.1479,0.2079,0.255
4.089996,-0.0023,0.1041,0.1464,0.18
4.099402,-0.0022,0.0641,0.0905,0.111
4.110147,-0.001,0.0209,0.0296,0.036
4.1205,0.0004,-0.0072,-0.0103,0.013
4.130721,0.0028,-0.0453,-0.0654,0.08
4.140567,0.0052,-0.078,-0.1146,0.139
4.150296,0.0077,-0.1127,-0.1692,0.203
4.159859,0.0102,-0.1481,-0.2284,0.272
4.170948,0.0126,-0.1836,-0.2923,0.345
4.181266,0.0151,-0.2265,-0.3729,0.437
4.192645,0.0174,-0.2764,-0.4698,0.545
4.201542,0.0197,-0.3402,-0.593,0.684
4.210775,0.0211,-0.4129,-0.7351,0.843
4.220958,0.0232,-0.4933,-0.8926,1.02
4.231827,0.0244,-0.5741,-1.0544,1.201
4.242412,0.027,-0.6383,-1.192,1.352
4.251763,0.0288,-0.6758,-1.2889,1.456
4.261557,0.0307,-0.6944,-1.3548,1.523
4.271368,0.0325,-0.6858,-1.3754,1.537
4.282853,0.0305,-0.66,-1.3639,1.516
4.292342,0.0259,-0.6264,-1.3382,1.478
4.301872,0.0203,-0.5989,-1.321,1.451
4.312095,0.0128,-0.5607,-1.2796,1.397
4.322438,0.0056,-0.5297,-1.2456,1.354
4.332842,-0.0003,-0.493,-1.1936,1.291
4.342561,-0.0047,-0.4642,-1.1478,1.238
4.353096,-0.0076,-0.4366,-1.0944,1.178
4.363424,-0.0083,-0.4085,-1.0339,1.112
4.373475,-0.0081,-0.3804,-0.9614,1.034
4.383096,-0.0064,-0.3445,-0.8695,0.935
4.396076,-0.0051,-0.304,-0.765,0.823
4.403671,-0.0042,-0.2535,-0.6392,0.688
4.413786,-0.0033,-0.2031,-0.5148,0.553
4.424698,-0.0034,-0.1532,-0.3898,0.419
4.43467,-0.003,-0.1047,-0.2662,0.286
4.44441,-0.0024,-0.0631,-0.1596,0.172
4.454912,-0.0018,-0.0393,-0.098,0.106
4.464387,-0.0014,-0.0267,-0.0654,0.071
4.474736,-0.0017,-0.0284,-0.0679,0.074
4.484568,-0.0025,-0.0377,-0.0874,0.095
4.495496,-0.0037,-0.0542,-0.1218,0.133
4.505463,-0.0046,-0.0644,-0.1402,0.154
4.515602,-0.0052,-0.0692,-0.1464,0.162
4.52467,-0.0058,-0.0712,-0.1464,0.163
4.53544,-0.0063,-0.0704,-0.141,0.158
4.5452200000000005,-0.0073,-0.0738,-0.1443,0.162
4.555854,-0.0097,-0.0883,-0.1682,0.19
4.565507,-0.0122,-0.0977,-0.1817,0.207
4.576135,-0.0157,-0.1094,-0.1994,0.228
4.585743,-0.0167,-0.1039,-0.1863,0.214
4.59598,-0.0164,-0.0926,-0.1635,0.189
4.606837,-0.013,-0.0681,-0.1187,0.137
4.616618,-0.0077,-0.0379,-0.065,0.076
4.6269730000000004,-0.0011,-0.0054,-0.0091,0.011
4.637321,0.0051,0.0232,0.0391,0.046
4.64674,0.0103,0.0451,0.0754,0.089
4.656666,0.0149,0.0621,0.1035,0.122
4.667122,0.0183,0.0739,0.1225,0.144
4.676585,0.0223,0.0885,0.146,0.172
4.686772,0.0275,0.1084,0.1777,0.21
4.697917,0.0344,0.1352,0.2202,0.261
4.7071760000000005,0.0399,0.1565,0.2519,0.299
4.718009,0.0439,0.1718,0.2721,0.325
4.72767,0.0455,0.1784,0.2775,0.333
4.738104,0.0457,0.1803,0.2752,0.332
4.748837,0.0459,0.182,0.2737,0.332
4.758509,0.0477,0.1883,0.2816,0.342
4.768827,0.0468,0.1858,0.2765,0.336
4.779037,0.044,0.1762,0.2626,0.319
4.789697,0.0369,0.1462,0.2186,0.266
4.798656,0.0292,0.1137,0.1717,0.208
4.8086,0.0188,0.0708,0.1083,0.131
4.81958,0.0083,0.0296,0.0463,0.056
4.829463,-0.0027,-0.0093,-0.0148,0.018
4.839188,-0.0157,-0.0512,-0.0833,0.099
4.849693,-0.0278,-0.0863,-0.1428,0.169
4.859074,-0.0395,-0.1175,-0.1972,0.233
4.870013,-0.0552,-0.1558,-0.2647,0.312
4.880039,-0.0726,-0.1915,-0.3292,0.388
4.88952,-0.0954,-0.2345,-0.407,0.479
4.900245,-0.121,-0.2794,-0.4905,0.577
4.909864,-0.1465,-0.321,-0.5706,0.671
4.919887,-0.17,-0.3597,-0.6466,0.759
4.931025,-0.1852,-0.3837,-0.6979,0.818
4.942782,-0.1934,-0.3978,-0.7336,0.857
4.951097,-0.1889,-0.3885,-0.7287,0.847
4.9608170000000005,-0.1771,-0.3692,-0.7048,0.815
4.971449,-0.1661,-0.3507,-0.6814,0.784
4.980666,-0.1579,-0.3334,-0.6584,0.755
4.991186,-0.1505,-0.3185,-0.6365,0.728
