time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0,0.0364,-0.0424,0.489,0.492
0.009466999999999892,0.0369,-0.0429,0.4916,0.495
0.024446999999999885,0.0364,-0.0426,0.4905,0.494
0.029548999999999825,0.0363,-0.0423,0.4873,0.49
0.03971599999999986,0.0364,-0.0425,0.4861,0.489
0.04978300000000013,0.0363,-0.0425,0.485,0.488
0.06053700000000006,0.0361,-0.0424,0.4831,0.486
0.0708540000000002,0.0362,-0.0423,0.4807,0.484
0.080673,0.0359,-0.0423,0.4795,0.483
0.09142299999999981,0.0354,-0.042,0.4788,0.482
0.10104200000000008,0.0356,-0.0421,0.4803,0.484
0.11096899999999987,0.0352,-0.042,0.4793,0.482
0.12100100000000014,0.0349,-0.0418,0.4767,0.48
0.1320199999999998,0.035,-0.0419,0.4769,0.48
0.14124399999999993,0.035,-0.0417,0.4759,0.479
0.15736099999999986,0.0348,-0.0417,0.4777,0.481
0.1612149999999999,0.0351,-0.042,0.4812,0.484
0.17181200000000008,0.0351,-0.0419,0.4823,0.485
0.18162499999999993,0.0351,-0.0419,0.4823,0.485
0.1922229999999998,0.0355,-0.0422,0.4834,0.487
0.20215499999999986,0.0352,-0.0424,0.4836,0.487
0.2123020000000002,0.0347,-0.042,0.481,0.484
0.2227610000000002,0.0353,-0.0424,0.4819,0.485
0.23311599999999988,0.0354,-0.0425,0.4833,0.486
0.24263199999999996,0.0356,-0.0426,0.4855,0.489
0.2525879999999998,0.0359,-0.0427,0.4869,0.49
0.2631640000000002,0.0359,-0.0425,0.4888,0.492
0.27289200000000013,0.0359,-0.0426,0.4907,0.494
0.2840340000000001,0.0362,-0.0425,0.4922,0.495
0.293161,0.0363,-0.0425,0.4919,0.495
0.305647,0.0361,-0.0425,0.493,0.496
0.313253,0.0364,-0.0428,0.4927,0.496
0.3237380000000001,0.0364,-0.0429,0.494,0.497
0.33485200000000015,0.0361,-0.0425,0.492,0.495
0.3440829999999999,0.0363,-0.0426,0.4922,0.495
0.35395200000000004,0.0362,-0.0426,0.4924,0.496
0.363861,0.0361,-0.0426,0.4914,0.495
0.3743690000000002,0.0363,-0.0427,0.492,0.495
0.3849490000000002,0.0365,-0.0427,0.4913,0.494
0.3948990000000001,0.036,-0.0426,0.4899,0.493
0.404795,0.0365,-0.0423,0.4901,0.493
0.415308,0.0366,-0.0422,0.4884,0.492
0.42474999999999996,0.0361,-0.0417,0.4861,0.489
0.434666,0.0362,-0.0415,0.4857,0.489
0.44537899999999997,0.0358,-0.0416,0.4845,0.488
0.4552900000000002,0.0355,-0.0415,0.4856,0.489
0.4659659999999999,0.0359,-0.0419,0.4873,0.49
0.47572100000000006,0.0361,-0.0419,0.4881,0.491
0.4861650000000002,0.0356,-0.042,0.4872,0.49
0.496289,0.036,-0.0424,0.4914,0.495
0.5058470000000002,0.036,-0.0423,0.4908,0.494
0.5174120000000002,0.0361,-0.0424,0.4933,0.496
0.527088,0.0362,-0.0424,0.4936,0.497
0.5365449999999998,0.0364,-0.0426,0.4924,0.496
0.5468890000000002,0.0362,-0.0422,0.4895,0.493
0.5565850000000001,0.0361,-0.0424,0.4881,0.491
0.570853,0.036,-0.0421,0.4856,0.489
0.5774089999999998,0.036,-0.0419,0.4855,0.489
0.5874869999999999,0.0359,-0.0417,0.4853,0.488
0.5973380000000001,0.0362,-0.042,0.4869,0.49
