time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.490984,0.1217,0.0597,0.4291,0.450
12.501432,0.1381,0.0707,0.4840,0.508
12.511696,0.1405,0.0752,0.4857,0.511
12.521847,0.1409,0.0785,0.4803,0.507
12.537207,0.1419,0.0824,0.4769,0.504
12.541980,0.1445,0.0874,0.4780,0.507
12.552296,0.1500,0.0935,0.4857,0.517
12.562379,0.1556,0.0999,0.4934,0.527
12.572348,0.1610,0.1056,0.4991,0.535
12.583291,0.1670,0.1122,0.5063,0.545
12.593063,0.1733,0.1195,0.5156,0.557
12.602457,0.1807,0.1280,0.5276,0.572
12.613228,0.1861,0.1365,0.5372,0.585
12.622603,0.1855,0.1421,0.5351,0.584
12.633607,0.1815,0.1454,0.5272,0.576
12.643241,0.1770,0.1487,0.5201,0.569
12.653417,0.1722,0.1524,0.5140,0.563
12.663661,0.1682,0.1549,0.5081,0.557
12.674158,0.1625,0.1556,0.4975,0.546
12.686138,0.1582,0.1569,0.4902,0.539
12.693989,0.1538,0.1574,0.4819,0.530
12.704416,0.1491,0.1571,0.4715,0.519
12.715480,0.1449,0.1563,0.4626,0.509
12.724682,0.1410,0.1555,0.4545,0.501
12.734668,0.1358,0.1524,0.4412,0.486
12.744703,0.1295,0.1479,0.4263,0.469
12.754171,0.1216,0.1418,0.4078,0.449
12.765057,0.1146,0.1363,0.3913,0.430
12.775007,0.1062,0.1299,0.3718,0.408
12.785195,0.0971,0.1228,0.3506,0.384
12.795441,0.0865,0.1135,0.3233,0.353
12.805885,0.0765,0.1047,0.2972,0.324
12.823754,0.0664,0.0947,0.2684,0.292
12.829477,0.0624,0.0926,0.2623,0.285
12.837790,0.0664,0.1023,0.2910,0.315
12.845534,0.0702,0.1120,0.3213,0.347
12.855422,0.0735,0.1213,0.3522,0.380
12.866662,0.0775,0.1317,0.3892,0.418
12.875843,0.0830,0.1448,0.4370,0.468
12.886229,0.0864,0.1544,0.4777,0.509
12.896028,0.0908,0.1667,0.5300,0.563
12.906136,0.0943,0.1781,0.5844,0.618
12.916538,0.0957,0.1857,0.6303,0.664
12.927079,0.0941,0.1883,0.6589,0.692
12.937001,0.0915,0.1892,0.6835,0.715
12.951224,0.0865,0.1852,0.6909,0.721
12.956608,0.0793,0.1767,0.6801,0.707
12.967651,0.0677,0.1576,0.6254,0.649
12.977422,0.0550,0.1342,0.5483,0.567
12.987490,0.0414,0.1060,0.4457,0.460
12.997474,0.0279,0.0739,0.3201,0.330
13.008279,0.0137,0.0375,0.1669,0.172
13.017707,0.0001,0.0003,0.0012,0.001
13.027726,-0.0116,-0.0348,-0.1630,0.167
13.038334,-0.0203,-0.0649,-0.3112,0.319
13.047848,-0.0236,-0.0814,-0.4018,0.411
13.058407,-0.0255,-0.0956,-0.4828,0.493
13.068266,-0.0275,-0.1106,-0.5653,0.577
13.081188,-0.0291,-0.1245,-0.6404,0.653
13.089188,-0.0297,-0.1341,-0.6967,0.710
13.099289,-0.0313,-0.1456,-0.7628,0.777
13.109728,-0.0336,-0.1573,-0.8270,0.843
13.119345,-0.0359,-0.1673,-0.8784,0.895
13.132574,-0.0377,-0.1736,-0.9090,0.926
13.139869,-0.0397,-0.1789,-0.9300,0.948
13.149253,-0.0418,-0.1837,-0.9373,0.956
13.160075,-0.0442,-0.1855,-0.9275,0.947
13.169862,-0.0433,-0.1791,-0.8795,0.899
13.180420,-0.0412,-0.1668,-0.8051,0.823
13.190498,-0.0382,-0.1492,-0.7084,0.725
13.200760,-0.0325,-0.1245,-0.5805,0.595
13.210984,-0.0248,-0.0923,-0.4241,0.435
13.220529,-0.0152,-0.0541,-0.2463,0.253
13.233754,-0.0056,-0.0195,-0.0873,0.090
13.240805,0.0013,0.0045,0.0196,0.020
13.250882,0.0041,0.0137,0.0583,0.060
13.260742,0.0059,0.0194,0.0802,0.083
13.271006,0.0109,0.0362,0.1461,0.151
13.281291,0.0154,0.0526,0.2071,0.214
13.291761,0.0172,0.0599,0.2278,0.236
13.302017,0.0169,0.0609,0.2225,0.231
13.312089,0.0131,0.0488,0.1703,0.178
13.321667,0.0097,0.0378,0.1261,0.132
13.332479,0.0068,0.0273,0.0875,0.092
13.342692,0.0049,0.0201,0.0621,0.065
13.352320,0.0042,0.0182,0.0545,0.058
13.362370,0.0047,0.0210,0.0611,0.065
13.372611,0.0067,0.0298,0.0842,0.090
13.383130,0.0082,0.0364,0.1002,0.107
13.393234,0.0099,0.0438,0.1180,0.126
13.402901,0.0110,0.0481,0.1272,0.136
13.413276,0.0119,0.0509,0.1324,0.142
13.423094,0.0126,0.0524,0.1340,0.144
13.433721,0.0124,0.0489,0.1235,0.133
13.445213,0.0123,0.0464,0.1162,0.126
13.453697,0.0125,0.0445,0.1108,0.120
13.464469,0.0136,0.0456,0.1135,0.123
13.474095,0.0099,0.0312,0.0769,0.084
13.483287,0.0048,0.0140,0.0342,0.037
13.494634,0.0034,0.0094,0.0228,0.025
13.504932,0.0049,0.0125,0.0304,0.033
13.514559,0.0148,0.0355,0.0870,0.095
13.525593,0.0248,0.0564,0.1393,0.152
13.534820,0.0369,0.0808,0.1999,0.219
13.545951,0.0479,0.1019,0.2514,0.275
13.554718,0.0553,0.1150,0.2822,0.310
13.565306,0.0590,0.1209,0.2948,0.324
13.575304,0.0592,0.1201,0.2921,0.321
13.586184,0.0585,0.1171,0.2855,0.314
13.595016,0.0554,0.1088,0.2675,0.294
13.605449,0.0519,0.0995,0.2482,0.272
13.615626,0.0480,0.0894,0.2277,0.249
13.626988,0.0564,0.1014,0.2678,0.292
13.635847,0.0849,0.1465,0.4077,0.441
13.646920,0.1108,0.1835,0.5394,0.580
13.656935,0.1273,0.2037,0.6301,0.674
13.666273,0.1360,0.2105,0.6815,0.726
13.678880,0.1312,0.1992,0.6718,0.713
13.686369,0.1181,0.1773,0.6196,0.655
13.697030,0.0913,0.1366,0.4920,0.519
13.706857,0.0651,0.0974,0.3595,0.378
13.716681,0.0323,0.0486,0.1833,0.192
13.726831,0.0009,0.0014,0.0053,0.006
13.737823,-0.0300,-0.0447,-0.1781,0.186
13.747799,-0.0537,-0.0790,-0.3278,0.341
13.757660,-0.0719,-0.1028,-0.4483,0.466
13.767785,-0.0852,-0.1176,-0.5411,0.560
13.777989,-0.0911,-0.1207,-0.5893,0.608
13.787805,-0.0888,-0.1123,-0.5817,0.599
13.797659,-0.0854,-0.1027,-0.5603,0.576
13.813337,-0.0817,-0.0943,-0.5352,0.550
13.818393,-0.0782,-0.0871,-0.5088,0.522
13.828369,-0.0869,-0.0947,-0.5569,0.571
13.839032,-0.1133,-0.1224,-0.7067,0.726
13.848976,-0.1398,-0.1507,-0.8476,0.872
13.858875,-0.1588,-0.1707,-0.9351,0.964
13.869696,-0.1710,-0.1834,-0.9817,1.013
13.878815,-0.1716,-0.1829,-0.9625,0.995
13.889459,-0.1638,-0.1727,-0.9025,0.933
13.899534,-0.1406,-0.1468,-0.7631,0.790
13.909168,-0.1147,-0.1185,-0.6177,0.639
13.919674,-0.0815,-0.0834,-0.4341,0.449
13.930373,-0.0476,-0.0486,-0.2522,0.261
13.939725,-0.0148,-0.0150,-0.0773,0.080
13.949627,0.0122,0.0124,0.0631,0.065
13.960236,0.0364,0.0366,0.1839,0.191
13.970290,0.0579,0.0580,0.2867,0.298
13.980158,0.0721,0.0721,0.3476,0.362
13.991631,0.0769,0.0776,0.3619,0.378
14.000548,0.0796,0.0816,0.3677,0.385
14.010342,0.0809,0.0845,0.3678,0.386
14.021732,0.0818,0.0874,0.3660,0.385
14.031250,0.0822,0.0905,0.3628,0.383
14.041478,0.0824,0.0929,0.3583,0.379
14.051304,0.0831,0.0959,0.3557,0.378
14.062047,0.0840,0.0986,0.3526,0.376
14.072816,0.0860,0.1027,0.3537,0.378
14.082061,0.0871,0.1052,0.3506,0.376
14.094804,0.0900,0.1103,0.3550,0.383
14.102404,0.0925,0.1149,0.3587,0.388
14.112049,0.0965,0.1216,0.3677,0.399
14.122643,0.1006,0.1280,0.3765,0.410
14.132742,0.1047,0.1338,0.3836,0.420
14.142284,0.1086,0.1386,0.3888,0.427
14.153011,0.1116,0.1416,0.3895,0.429
14.162355,0.1145,0.1443,0.3902,0.432
14.174064,0.1155,0.1445,0.3844,0.427
14.183935,0.1171,0.1456,0.3810,0.424
14.193189,0.1182,0.1460,0.3763,0.421
14.203746,0.1207,0.1480,0.3758,0.422
14.212790,0.1227,0.1500,0.3756,0.423
14.225378,0.1247,0.1519,0.3756,0.424
14.234275,0.1257,0.1525,0.3737,0.423
14.244217,0.1246,0.1514,0.3679,0.417
14.254209,0.1224,0.1491,0.3601,0.409
14.264454,0.1167,0.1438,0.3452,0.392
14.273832,0.1115,0.1394,0.3326,0.377
14.284746,0.1057,0.1347,0.3190,0.362
14.294435,0.1078,0.1414,0.3322,0.377
14.305004,0.1157,0.1571,0.3680,0.417
14.314674,0.1257,0.1768,0.4147,0.468
14.328085,0.1275,0.1860,0.4369,0.492
14.335041,0.1240,0.1878,0.4418,0.496
14.345033,0.1162,0.1838,0.4320,0.484
14.356557,0.1077,0.1780,0.4186,0.467
14.365354,0.0998,0.1728,0.4079,0.454
14.375285,0.0933,0.1695,0.4028,0.447
14.385926,0.0913,0.1740,0.4198,0.464
14.395568,0.0883,0.1770,0.4355,0.478
14.405954,0.0862,0.1828,0.4613,0.504
14.416346,0.0891,0.2009,0.5244,0.569
14.426117,0.0910,0.2188,0.5940,0.640
14.436918,0.0917,0.2365,0.6696,0.716
14.446670,0.0907,0.2509,0.7441,0.790
14.461265,0.0855,0.2554,0.7901,0.835
14.466793,0.0768,0.2465,0.7926,0.834
14.477010,0.0650,0.2279,0.7586,0.795
14.486936,0.0486,0.1873,0.6430,0.671
14.497176,0.0304,0.1282,0.4542,0.473
14.507328,0.0135,0.0621,0.2269,0.236
14.517307,-0.0006,-0.0029,-0.0109,0.011
14.527635,-0.0098,-0.0575,-0.2221,0.230
14.539013,-0.0143,-0.1016,-0.4027,0.416
14.548143,-0.0137,-0.1271,-0.5181,0.534
14.558081,-0.0102,-0.1401,-0.5885,0.605
14.567912,-0.0054,-0.1469,-0.6358,0.653
14.578424,-0.0012,-0.1456,-0.6495,0.666
14.592044,0.0022,-0.1488,-0.6812,0.697
14.598427,0.0031,-0.1516,-0.7148,0.731
14.608583,0.0025,-0.1567,-0.7594,0.775
14.619074,-0.0003,-0.1719,-0.8495,0.867
14.629112,-0.0049,-0.1949,-0.9628,0.982
14.639683,-0.0122,-0.2271,-1.1071,1.130
14.649717,-0.0228,-0.2679,-1.2711,1.299
14.658977,-0.0364,-0.3094,-1.4229,1.457
14.670240,-0.0519,-0.3411,-1.5248,1.563
14.679687,-0.0691,-0.3619,-1.5817,1.624
14.690571,-0.0840,-0.3598,-1.5516,1.595
14.699871,-0.0958,-0.3449,-1.4715,1.514
14.710657,-0.1047,-0.3239,-1.3669,1.409
14.726401,-0.1118,-0.3022,-1.2598,1.300
14.730770,-0.1149,-0.2786,-1.1452,1.184
14.744429,-0.1153,-0.2552,-1.0316,1.069
14.750325,-0.1127,-0.2371,-0.9342,0.970
14.760379,-0.1125,-0.2295,-0.8750,0.912
14.771025,-0.1299,-0.2594,-0.9406,0.984
14.780725,-0.1521,-0.3025,-1.0328,1.087
14.790963,-0.1723,-0.3431,-1.1037,1.169
14.801892,-0.1823,-0.3717,-1.1293,1.203
14.811598,-0.1915,-0.4012,-1.1505,1.233
14.821587,-0.1986,-0.4295,-1.1631,1.256
14.831974,-0.1987,-0.4444,-1.1499,1.249
14.841514,-0.1975,-0.4545,-1.1290,1.233
14.853148,-0.1894,-0.4517,-1.0782,1.184
14.862376,-0.1791,-0.4398,-1.0149,1.121
14.873692,-0.1703,-0.4300,-0.9604,1.066
14.882238,-0.1637,-0.4227,-0.9170,1.023
14.892503,-0.1542,-0.4073,-0.8592,0.963
14.903338,-0.1433,-0.3887,-0.7972,0.898
14.912732,-0.1319,-0.3713,-0.7399,0.838
14.923353,-0.1194,-0.3503,-0.6815,0.775
14.933587,-0.1078,-0.3297,-0.6272,0.717
14.942932,-0.0975,-0.3108,-0.5787,0.664
14.953421,-0.0936,-0.3066,-0.5590,0.644
14.963907,-0.0903,-0.3022,-0.5410,0.626
14.974104,-0.0733,-0.2493,-0.4449,0.515
14.983976,-0.0578,-0.1987,-0.3542,0.410
14.993915,-0.0466,-0.1621,-0.2876,0.333
15.005404,-0.0420,-0.1462,-0.2563,0.298
15.013633,-0.0381,-0.1321,-0.2294,0.267
15.023825,-0.0339,-0.1172,-0.2019,0.236
15.034716,-0.0311,-0.1076,-0.1833,0.215
15.044248,-0.0260,-0.0901,-0.1528,0.179
15.054055,-0.0229,-0.0792,-0.1346,0.158
15.065052,-0.0196,-0.0672,-0.1149,0.135
15.074792,-0.0153,-0.0522,-0.0905,0.106
15.085503,-0.0102,-0.0346,-0.0612,0.071
15.094771,0.0067,0.0224,0.0411,0.047
15.105105,0.0298,0.0976,0.1895,0.215
15.115912,0.0506,0.1600,0.3288,0.369
15.125527,0.0707,0.2129,0.4633,0.515
15.140356,0.0825,0.2368,0.5439,0.599
15.146072,0.0895,0.2427,0.5871,0.642
15.155718,0.0906,0.2311,0.5856,0.636
15.166534,0.0870,0.2082,0.5515,0.596
15.175659,0.0767,0.1723,0.4743,0.510
15.185450,0.0648,0.1365,0.3911,0.419
15.196411,0.0434,0.0861,0.2551,0.273
15.206245,0.0206,0.0393,0.1200,0.128
15.216900,-0.0029,-0.0053,-0.0168,0.018
15.226246,-0.0240,-0.0435,-0.1418,0.150
15.236959,-0.0438,-0.0773,-0.2614,0.276
15.247795,-0.0603,-0.1017,-0.3578,0.377
15.256565,-0.0654,-0.1046,-0.3848,0.404
15.272469,-0.0615,-0.0929,-0.3592,0.376
15.277494,-0.0580,-0.0822,-0.3326,0.347
15.287760,-0.0558,-0.0740,-0.3120,0.325
15.297926,-0.0749,-0.0931,-0.4008,0.418
15.307639,-0.1098,-0.1293,-0.5589,0.584
15.318079,-0.1460,-0.1657,-0.7117,0.745
15.328247,-0.1830,-0.2031,-0.8569,0.899
15.338251,-0.2079,-0.2293,-0.9451,0.994
15.348732,-0.2216,-0.2441,-0.9855,1.039
15.358943,-0.2201,-0.2444,-0.9664,1.021
15.368493,-0.2092,-0.2339,-0.9115,0.964
15.378450,-0.1860,-0.2083,-0.8093,0.856
15.388531,-0.1613,-0.1802,-0.6984,0.739
15.398381,-0.1227,-0.1354,-0.5318,0.562
15.409560,-0.0851,-0.0917,-0.3665,0.387
15.422194,-0.0467,-0.0488,-0.1988,0.210
15.429423,-0.0106,-0.0108,-0.0445,0.047
15.439140,0.0266,0.0261,0.1095,0.116
15.450400,0.0585,0.0567,0.2388,0.252
15.459921,0.0741,0.0719,0.2998,0.317
15.470277,0.0768,0.0757,0.3085,0.327
15.480510,0.0777,0.0793,0.3129,0.332
15.490226,0.0772,0.0823,0.3127,0.332
15.500270,0.0769,0.0860,0.3140,0.335
15.510774,0.0764,0.0901,0.3150,0.336
15.520691,0.0763,0.0939,0.3159,0.338
15.530593,0.0758,0.0970,0.3142,0.337
15.541375,0.0752,0.0990,0.3105,0.334
15.554643,0.0740,0.0998,0.3037,0.328
15.561379,0.0685,0.0942,0.2786,0.302
15.570663,0.0594,0.0837,0.2395,0.261
15.581024,0.0471,0.0682,0.1881,0.206
15.590856,0.0323,0.0488,0.1290,0.142
15.602041,0.0223,0.0353,0.0894,0.099
15.611592,0.0147,0.0246,0.0595,0.066
15.621128,0.0080,0.0141,0.0326,0.036
15.633041,0.0040,0.0075,0.0167,0.019
15.642214,0.0073,0.0144,0.0311,0.035
15.651842,0.0105,0.0217,0.0456,0.052
15.662715,0.0121,0.0259,0.0534,0.061
15.672198,0.0142,0.0311,0.0630,0.072
15.687440,0.0168,0.0376,0.0748,0.085
15.692510,0.0183,0.0418,0.0816,0.093
15.703051,0.0169,0.0400,0.0765,0.088
15.713445,0.0147,0.0363,0.0680,0.078
15.722478,0.0122,0.0317,0.0581,0.067
15.733482,0.0095,0.0264,0.0476,0.055
15.743702,0.0141,0.0423,0.0754,0.088
15.753063,0.0231,0.0747,0.1329,0.154
15.764270,0.0361,0.1253,0.2247,0.260
15.773843,0.0504,0.1870,0.3414,0.392
15.784028,0.0638,0.2525,0.4727,0.540
15.794354,0.0763,0.3203,0.6189,0.701
15.804230,0.0832,0.3725,0.7442,0.836
15.814667,0.0878,0.4162,0.8617,0.961
15.824092,0.0893,0.4527,0.9734,1.077
15.834563,0.0870,0.4756,1.0597,1.165
15.845147,0.0803,0.4775,1.0966,1.199
15.854420,0.0710,0.4612,1.0840,1.180
15.868346,0.0607,0.4434,1.0695,1.159
15.875534,0.0478,0.4059,1.0023,1.082
15.885966,0.0350,0.3609,0.9172,0.986
15.895882,0.0243,0.3078,0.8057,0.863
15.906727,0.0158,0.2497,0.6732,0.718
15.916775,0.0094,0.1929,0.5372,0.571
15.925779,0.0051,0.1351,0.3892,0.412
15.936207,0.0024,0.0728,0.2169,0.229
15.947416,-0.0000,-0.0014,-0.0044,0.005
15.955854,-0.0020,-0.0845,-0.2629,0.276
15.966592,-0.0036,-0.1770,-0.5568,0.584
15.976380,-0.0042,-0.2679,-0.8501,0.891
15.986960,-0.0044,-0.3341,-1.0751,1.126
16.000996,-0.0058,-0.3777,-1.2386,1.295
16.006774,-0.0081,-0.4075,-1.3627,1.422
16.017394,-0.0121,-0.4344,-1.4788,1.541
16.027131,-0.0185,-0.4592,-1.5834,1.649
16.036799,-0.0258,-0.4771,-1.6637,1.731
16.047440,-0.0347,-0.4907,-1.7266,1.795
16.058375,-0.0417,-0.4883,-1.7306,1.799
16.067692,-0.0509,-0.4872,-1.7232,1.791
16.077662,-0.0563,-0.4701,-1.6571,1.723
16.087664,-0.0618,-0.4505,-1.5745,1.639
16.101579,-0.0633,-0.4190,-1.4536,1.514
16.107541,-0.0623,-0.3757,-1.3009,1.356
16.117798,-0.0602,-0.3305,-1.1403,1.189
16.128448,-0.0556,-0.2813,-0.9685,1.010
16.138616,-0.0478,-0.2270,-0.7797,0.814
16.149032,-0.0377,-0.1687,-0.5795,0.605
16.158767,-0.0261,-0.1111,-0.3817,0.398
16.168640,-0.0129,-0.0530,-0.1817,0.190
16.179750,0.0001,0.0004,0.0012,0.001
16.189523,0.0083,0.0327,0.1091,0.114
16.199679,0.0113,0.0448,0.1453,0.152
16.210383,0.0121,0.0483,0.1514,0.159
16.219599,0.0117,0.0478,0.1445,0.153
16.234014,0.0120,0.0496,0.1454,0.154
16.239810,0.0124,0.0523,0.1480,0.157
16.250144,0.0130,0.0566,0.1552,0.166
16.260263,0.0139,0.0608,0.1617,0.173
16.270656,0.0149,0.0663,0.1719,0.185
16.279976,0.0161,0.0718,0.1813,0.196
16.290023,0.0172,0.0777,0.1909,0.207
16.300239,0.0178,0.0824,0.1969,0.214
16.311196,0.0185,0.0882,0.2055,0.224
16.320898,0.0191,0.0934,0.2127,0.233
16.330745,0.0198,0.0998,0.2221,0.244
16.341807,0.0208,0.1060,0.2309,0.255
16.351066,0.0214,0.1092,0.2327,0.258
16.362374,0.0226,0.1112,0.2330,0.259
16.371187,0.0241,0.1131,0.2342,0.261
16.381785,0.0262,0.1148,0.2357,0.263
16.392342,0.0284,0.1158,0.2364,0.265
16.402023,0.0326,0.1243,0.2532,0.284
16.415205,0.0387,0.1384,0.2822,0.317
16.421746,0.0474,0.1608,0.3287,0.369
16.432302,0.0584,0.1898,0.3903,0.438
16.442493,0.0716,0.2235,0.4643,0.520
16.452124,0.0854,0.2552,0.5360,0.600
16.462444,0.0992,0.2843,0.6072,0.678
16.473736,0.1140,0.3126,0.6817,0.759
16.482536,0.1266,0.3308,0.7406,0.821
16.500155,0.1397,0.3459,0.7978,0.881
16.502797,0.1515,0.3536,0.8423,0.926
16.516501,0.1644,0.3607,0.8901,0.974
16.523823,0.1756,0.3611,0.9222,1.006
16.533509,0.1856,0.3569,0.9441,1.026
16.544524,0.1902,0.3423,0.9362,1.015
16.553612,0.1866,0.3159,0.8920,0.965
16.564494,0.1759,0.2853,0.8275,0.893
16.575064,0.1580,0.2466,0.7300,0.787
16.584173,0.1383,0.2095,0.6316,0.680
16.594984,0.1195,0.1783,0.5443,0.585
16.604995,0.1006,0.1483,0.4573,0.491
16.615155,0.0854,0.1252,0.3888,0.417
16.625257,0.0738,0.1073,0.3366,0.361
16.635098,0.0597,0.0862,0.2721,0.292
16.649017,0.0428,0.0612,0.1940,0.208
16.654651,0.0259,0.0367,0.1166,0.125
16.665499,0.0077,0.0109,0.0344,0.037
16.675392,-0.0125,-0.0176,-0.0550,0.059
16.685802,-0.0313,-0.0442,-0.1368,0.147
16.695803,-0.0488,-0.0691,-0.2113,0.228
16.705982,-0.0628,-0.0886,-0.2677,0.289
16.715636,-0.0786,-0.1099,-0.3284,0.355
16.727275,-0.0907,-0.1254,-0.3724,0.403
16.736295,-0.0993,-0.1360,-0.4008,0.435
16.746816,-0.0994,-0.1346,-0.3956,0.430
16.757416,-0.0888,-0.1190,-0.3511,0.381
16.767389,-0.0725,-0.0959,-0.2850,0.309
16.781752,-0.0478,-0.0627,-0.1883,0.204
16.786831,-0.0224,-0.0291,-0.0883,0.096
16.798247,0.0016,0.0020,0.0062,0.007
16.807327,0.0207,0.0261,0.0814,0.088
16.817491,0.0313,0.0389,0.1228,0.133
16.826854,0.0359,0.0440,0.1406,0.152
16.837474,0.0376,0.0457,0.1475,0.159
16.848045,0.0385,0.0463,0.1510,0.163
16.859716,0.0388,0.0465,0.1530,0.165
16.867482,0.0398,0.0474,0.1571,0.169
16.878609,0.0412,0.0490,0.1628,0.175
16.888737,0.0449,0.0533,0.1765,0.190
16.898525,0.0482,0.0574,0.1890,0.203
16.914319,0.0509,0.0615,0.2001,0.215
16.918505,0.0545,0.0677,0.2161,0.233
16.932599,0.0585,0.0749,0.2335,0.252
16.939131,0.0551,0.0731,0.2206,0.239
16.948790,0.0449,0.0621,0.1798,0.195
16.958893,0.0299,0.0433,0.1191,0.130
16.969601,0.0168,0.0254,0.0663,0.073
16.979429,0.0083,0.0131,0.0327,0.036
16.989615,0.0025,0.0042,0.0099,0.011
16.999298,-0.0015,-0.0027,-0.0061,0.007
17.010332,-0.0053,-0.0098,-0.0216,0.024
17.020408,-0.0096,-0.0182,-0.0387,0.044
17.030216,-0.0141,-0.0275,-0.0565,0.064
17.041863,-0.0163,-0.0322,-0.0639,0.073
17.050038,-0.0176,-0.0352,-0.0673,0.078
17.060769,-0.0161,-0.0331,-0.0611,0.071
17.070956,-0.0091,-0.0193,-0.0345,0.041
17.080932,-0.0010,-0.0023,-0.0040,0.005
17.097165,0.0055,0.0130,0.0223,0.026
17.100968,0.0065,0.0162,0.0270,0.032
17.111225,0.0078,0.0207,0.0337,0.040
17.121492,0.0130,0.0365,0.0585,0.070
17.131232,0.0193,0.0578,0.0913,0.110
17.141550,0.0302,0.0959,0.1507,0.181
17.152106,0.0420,0.1425,0.2242,0.269
17.161903,0.0512,0.1875,0.2969,0.355
17.172082,0.0572,0.2287,0.3647,0.434
17.182360,0.0607,0.2662,0.4284,0.508
17.196290,0.0596,0.2893,0.4715,0.556
17.202427,0.0575,0.3113,0.5144,0.604
17.212375,0.0562,0.3393,0.5699,0.666
17.222606,0.0537,0.3663,0.6270,0.728
17.233075,0.0491,0.3905,0.6847,0.790
17.242777,0.0425,0.4098,0.7366,0.844
17.252834,0.0360,0.4387,0.8138,0.925
17.263196,0.0294,0.4603,0.8812,0.995
17.273844,0.0211,0.4463,0.8759,0.983
17.283684,0.0126,0.4015,0.7992,0.894
17.293627,0.0056,0.3421,0.6896,0.770
17.303991,0.0006,0.2751,0.5594,0.623
17.313827,-0.0024,0.2033,0.4164,0.463
17.323975,-0.0034,0.1223,0.2521,0.280
17.334159,-0.0016,0.0360,0.0747,0.083
17.344155,0.0031,-0.0548,-0.1144,0.127
17.354442,0.0096,-0.1406,-0.2978,0.330
17.364349,0.0157,-0.2154,-0.4638,0.512
17.378454,0.0199,-0.2671,-0.5898,0.648
17.384897,0.0212,-0.3013,-0.6836,0.747
17.394701,0.0192,-0.3213,-0.7460,0.812
17.405084,0.0169,-0.3440,-0.8136,0.884
17.415257,0.0142,-0.3701,-0.8854,0.960
17.425959,0.0110,-0.3926,-0.9467,1.025
17.435751,0.0072,-0.4146,-1.0025,1.085
17.445457,0.0026,-0.4428,-1.0691,1.157
17.456476,-0.0028,-0.4923,-1.1745,1.273
17.466103,-0.0102,-0.5513,-1.2915,1.404
17.475693,-0.0193,-0.5847,-1.3518,1.473
17.486846,-0.0297,-0.5796,-1.3380,1.458
17.496083,-0.0374,-0.5526,-1.2776,1.393
17.510465,-0.0418,-0.4994,-1.1645,1.268
17.516029,-0.0423,-0.4375,-1.0329,1.123
17.526241,-0.0412,-0.3793,-0.9018,0.979
17.537182,-0.0380,-0.3192,-0.7631,0.828
17.546218,-0.0324,-0.2627,-0.6271,0.681
17.557770,-0.0262,-0.2082,-0.4939,0.537
17.567633,-0.0193,-0.1532,-0.3602,0.392
17.576818,-0.0147,-0.1175,-0.2719,0.297
17.588569,-0.0128,-0.1027,-0.2328,0.255
17.597491,-0.0117,-0.0956,-0.2121,0.233
17.607288,-0.0109,-0.0882,-0.1920,0.212
17.618435,-0.0101,-0.0817,-0.1751,0.194
17.627743,-0.0094,-0.0755,-0.1593,0.177
17.642265,-0.0084,-0.0665,-0.1384,0.154
17.648596,-0.0063,-0.0498,-0.1019,0.114
17.657984,-0.0033,-0.0251,-0.0507,0.057
17.669353,0.0008,0.0061,0.0122,0.014
17.678299,0.0051,0.0372,0.0732,0.082
17.688585,0.0089,0.0624,0.1212,0.137
17.699258,0.0117,0.0792,0.1517,0.172
17.709545,0.0138,0.0893,0.1689,0.192
17.719615,0.0153,0.0946,0.1762,0.201
17.729641,0.0165,0.0980,0.1804,0.206
17.739123,0.0172,0.0988,0.1796,0.206
17.750526,0.0175,0.0982,0.1768,0.203
17.760096,0.0185,0.1017,0.1812,0.209
17.770569,0.0190,0.1012,0.1788,0.206
17.779649,0.0201,0.1029,0.1807,0.209
17.789977,0.0209,0.1025,0.1790,0.207
17.799837,0.0219,0.1011,0.1759,0.204
17.810079,0.0227,0.0987,0.1708,0.199
17.820908,0.0231,0.0961,0.1652,0.193
17.830599,0.0228,0.0911,0.1558,0.182
17.840599,0.0214,0.0825,0.1404,0.164
17.850974,0.0188,0.0704,0.1199,0.140
17.860917,0.0147,0.0537,0.0918,0.107
17.870722,0.0099,0.0352,0.0607,0.071
17.881361,0.0044,0.0151,0.0262,0.031
17.891206,-0.0021,-0.0070,-0.0123,0.014
17.902020,-0.0050,-0.0165,-0.0297,0.034
17.911804,-0.0032,-0.0102,-0.0190,0.022
17.926496,0.0005,0.0017,0.0032,0.004
17.931825,0.0001,0.0002,0.0004,0.000
17.941781,-0.0015,-0.0039,-0.0079,0.009
17.953841,-0.0083,-0.0206,-0.0433,0.049
17.962271,-0.0309,-0.0706,-0.1521,0.171
17.972254,-0.0575,-0.1223,-0.2691,0.301
17.983278,-0.0876,-0.1747,-0.3922,0.438
17.992538,-0.1190,-0.2238,-0.5098,0.569
18.002906,-0.1500,-0.2719,-0.6264,0.699
18.013261,-0.1759,-0.3098,-0.7252,0.808
18.023170,-0.1904,-0.3255,-0.7797,0.866
18.034104,-0.1972,-0.3302,-0.8110,0.898
18.043296,-0.1971,-0.3240,-0.8183,0.902
18.057821,-0.1940,-0.3138,-0.8149,0.895
18.063283,-0.1892,-0.3019,-0.8056,0.881
18.073761,-0.1838,-0.2905,-0.7930,0.864
18.084087,-0.1784,-0.2806,-0.7800,0.848
18.094252,-0.1721,-0.2691,-0.7592,0.824
18.103443,-0.1715,-0.2675,-0.7604,0.824
