time,wx (rad/s),wy (rad/s),wz (rad/s)
12.292355,21.16,-4.62,-14.13
12.302097,20.69,-2.91,-14.32
12.312770,17.33,-1.18,-13.22
12.323011,13.22,0.16,-11.82
12.333109,9.44,1.12,-10.64
12.343698,6.22,1.83,-9.74
12.353784,3.52,2.34,-8.97
12.364000,1.38,2.58,-8.02
12.374111,-0.10,2.48,-6.69
12.383781,-0.88,2.07,-5.04
12.394890,-1.12,1.54,-3.39
12.404728,-1.08,1.06,-2.06
12.414738,-0.97,0.70,-1.00
12.425498,-0.89,0.49,-0.24
12.435164,-0.84,0.37,0.29
12.446013,-0.78,0.32,0.64
12.456445,-0.69,0.29,0.83
12.466924,-0.55,0.27,0.90
12.476704,-0.37,0.26,0.88
12.486448,-0.18,0.25,0.81
12.499006,-0.03,0.27,0.72
12.507902,0.05,0.32,0.62
12.517750,0.08,0.39,0.52
12.527874,0.13,0.48,0.47
12.537429,0.22,0.54,0.46
12.548769,0.37,0.55,0.47
12.558026,0.57,0.52,0.47
12.569159,0.82,0.46,0.44
12.578544,1.06,0.41,0.38
12.589475,1.24,0.39,0.31
12.599428,1.32,0.40,0.26
12.610094,1.34,0.42,0.22
12.620185,1.44,0.40,0.18
12.633340,1.84,0.27,0.10
12.641080,2.62,0.05,-0.03
12.650541,3.43,-0.17,-0.20
12.661517,4.12,-0.26,-0.39
12.671394,4.22,-0.13,-0.52
12.681235,3.62,0.19,-0.54
12.692459,2.70,0.58,-0.47
12.702123,1.72,0.89,-0.41
12.712626,1.12,1.08,-0.43
12.722869,0.64,1.21,-0.48
12.732872,0.06,1.36,-0.52
12.743472,-0.57,1.53,-0.56
12.753579,-1.11,1.68,-0.63
12.763103,-1.54,1.80,-0.73
12.773725,-1.88,1.89,-0.82
12.784005,-2.17,1.96,-0.89
12.794057,-2.45,2.03,-0.91
12.804452,-2.80,2.10,-0.88
12.815246,-3.11,2.12,-0.77
12.825410,-3.52,2.15,-0.62
12.835671,-3.82,2.13,-0.48
12.845869,-3.90,2.08,-0.44
12.856761,-3.69,2.05,-0.58
12.866175,-3.24,2.05,-0.89
12.877109,-2.80,2.10,-1.24
12.886319,-2.36,2.08,-1.44
12.898585,-2.30,2.06,-1.45
12.907986,-2.64,2.10,-1.35
12.917329,-3.13,2.22,-1.27
12.927918,-3.26,2.31,-1.28
12.937936,-3.18,2.40,-1.36
12.948522,-2.92,2.49,-1.47
12.958331,-2.33,2.43,-1.56
12.968660,-1.74,2.31,-1.61
12.979210,-1.31,2.15,-1.60
12.989236,-1.09,1.99,-1.54
12.998967,-1.01,1.85,-1.47
13.009762,-1.01,1.72,-1.39
13.019968,-1.04,1.62,-1.29
13.030361,-1.10,1.54,-1.17
13.040755,-1.21,1.51,-1.08
13.050840,-1.35,1.56,-1.03
13.061178,-1.51,1.67,-1.02
13.071379,-1.65,1.75,-1.00
13.081395,-1.75,1.72,-0.93
13.092575,-1.80,1.61,-0.82
13.102924,-1.82,1.56,-0.76
13.112136,-1.76,1.73,-0.84
13.123619,-1.55,2.09,-1.04
13.133158,-1.24,2.42,-1.22
13.143247,-0.94,2.58,-1.30
13.153390,-0.73,2.57,-1.27
13.163060,-0.61,2.48,-1.19
13.173902,-0.58,2.35,-1.08
13.184316,-0.60,2.20,-0.97
13.194043,-0.64,2.07,-0.87
13.205982,-0.68,1.98,-0.80
13.214765,-0.69,1.92,-0.76
13.225202,-0.65,1.90,-0.75
13.235563,-0.51,1.90,-0.75
13.245294,-0.29,1.89,-0.75
13.256763,-0.11,1.85,-0.72
13.266317,-0.05,1.77,-0.68
13.276504,-0.12,1.70,-0.65
13.286135,-0.22,1.66,-0.63
13.296814,-0.31,1.64,-0.63
13.312865,-0.38,1.61,-0.62
