time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
25.209049,0.0365,-0.0423,0.4894,0.493
25.219125,0.0367,-0.0422,0.4872,0.490
25.229158,0.0365,-0.0420,0.4843,0.488
25.239585,0.0365,-0.0417,0.4833,0.487
25.256494,0.0367,-0.0419,0.4858,0.489
25.259965,0.0367,-0.0418,0.4865,0.490
25.270050,0.0363,-0.0416,0.4867,0.490
25.280619,0.0368,-0.0421,0.4895,0.493
25.289923,0.0366,-0.0422,0.4915,0.495
25.300606,0.0364,-0.0421,0.4901,0.493
25.310318,0.0364,-0.0425,0.4936,0.497
25.320639,0.0364,-0.0423,0.4926,0.496
25.331133,0.0362,-0.0419,0.4911,0.494
25.340355,0.0362,-0.0416,0.4872,0.490
25.351689,0.0356,-0.0414,0.4827,0.486
25.360989,0.0354,-0.0411,0.4791,0.482
25.371157,0.0357,-0.0410,0.4771,0.480
25.382025,0.0354,-0.0408,0.4765,0.480
25.391477,0.0354,-0.0410,0.4791,0.482
25.406014,0.0359,-0.0412,0.4807,0.484
25.411625,0.0355,-0.0416,0.4831,0.486
25.421762,0.0353,-0.0414,0.4828,0.486
25.431935,0.0358,-0.0416,0.4867,0.490
25.442103,0.0355,-0.0416,0.4880,0.491
25.452296,0.0356,-0.0415,0.4889,0.492
25.462734,0.0356,-0.0417,0.4892,0.492
25.472013,0.0358,-0.0420,0.4897,0.493
25.483301,0.0355,-0.0419,0.4885,0.492
25.493597,0.0355,-0.0420,0.4875,0.491
25.503495,0.0353,-0.0419,0.4859,0.489
25.513911,0.0355,-0.0417,0.4837,0.487
25.522890,0.0355,-0.0416,0.4821,0.485
25.539391,0.0356,-0.0419,0.4849,0.488
25.543485,0.0356,-0.0419,0.4877,0.491
25.553807,0.0364,-0.0422,0.4912,0.494
25.563712,0.0364,-0.0424,0.4931,0.496
25.573807,0.0363,-0.0427,0.4948,0.498
25.584123,0.0365,-0.0428,0.4952,0.498
25.594546,0.0361,-0.0426,0.4917,0.495
25.604315,0.0361,-0.0424,0.4885,0.492
25.614558,0.0364,-0.0423,0.4858,0.489
25.624664,0.0363,-0.0428,0.4879,0.491
25.635206,0.0359,-0.0426,0.4834,0.487
25.644769,0.0359,-0.0422,0.4811,0.484
25.654824,0.0353,-0.0421,0.4803,0.483
25.665148,0.0352,-0.0418,0.4799,0.483
25.675647,0.0358,-0.0421,0.4817,0.485
25.685623,0.0358,-0.0417,0.4806,0.484
25.696090,0.0360,-0.0419,0.4826,0.486
25.705134,0.0360,-0.0421,0.4836,0.487
25.715471,0.0358,-0.0419,0.4822,0.485
25.725695,0.0359,-0.0420,0.4847,0.488
25.735974,0.0359,-0.0418,0.4824,0.486
25.746666,0.0354,-0.0415,0.4786,0.482
25.756416,0.0350,-0.0415,0.4780,0.481
25.766383,0.0352,-0.0415,0.4787,0.482
25.777149,0.0352,-0.0414,0.4789,0.482
25.786882,0.0355,-0.0411,0.4793,0.482
25.798310,0.0356,-0.0413,0.4808,0.484
25.806762,0.0351,-0.0413,0.4816,0.485
25.817335,0.0352,-0.0410,0.4815,0.484
25.827733,0.0357,-0.0411,0.4802,0.483
25.837525,0.0357,-0.0411,0.4802,0.483
25.847973,0.0357,-0.0416,0.4811,0.484
25.857684,0.0359,-0.0417,0.4810,0.484
25.868054,0.0360,-0.0419,0.4792,0.482
25.878766,0.0353,-0.0417,0.4764,0.480
25.888022,0.0352,-0.0419,0.4750,0.478
25.898249,0.0350,-0.0415,0.4726,0.476
25.908646,0.0348,-0.0413,0.4708,0.474
25.918544,0.0348,-0.0413,0.4703,0.473
25.929803,0.0344,-0.0413,0.4671,0.470
25.939135,0.0343,-0.0416,0.4704,0.473
25.949670,0.0347,-0.0419,0.4717,0.475
25.959213,0.0345,-0.0419,0.4709,0.474
25.969523,0.0343,-0.0417,0.4702,0.473
25.980802,0.0343,-0.0417,0.4693,0.472
25.990060,0.0342,-0.0416,0.4683,0.471
25.999634,0.0340,-0.0411,0.4672,0.470
26.009830,0.0342,-0.0411,0.4669,0.470
26.019962,0.0341,-0.0414,0.4681,0.471
26.030092,0.0339,-0.0415,0.4703,0.473
26.040071,0.0341,-0.0416,0.4719,0.475
26.050007,0.0338,-0.0412,0.4698,0.473
26.060321,0.0337,-0.0408,0.4672,0.470
26.070140,0.0338,-0.0408,0.4700,0.473
26.080428,0.0341,-0.0409,0.4721,0.475
26.091585,0.0341,-0.0411,0.4756,0.479
26.100888,0.0342,-0.0409,0.4748,0.478
26.110956,0.0344,-0.0409,0.4775,0.481
26.120947,0.0340,-0.0406,0.4765,0.479
26.131556,0.0347,-0.0408,0.4803,0.483
26.141023,0.0350,-0.0409,0.4807,0.484
26.151626,0.0350,-0.0408,0.4813,0.484
26.161616,0.0354,-0.0409,0.4835,0.487
26.171986,0.0352,-0.0407,0.4811,0.484
26.181704,0.0347,-0.0405,0.4794,0.482
26.192571,0.0347,-0.0407,0.4783,0.481
26.202358,0.0348,-0.0409,0.4802,0.483
26.218785,0.0349,-0.0408,0.4814,0.484
26.222459,0.0349,-0.0409,0.4825,0.485
26.232510,0.0351,-0.0408,0.4821,0.485
26.242974,0.0352,-0.0408,0.4830,0.486
26.252203,0.0359,-0.0412,0.4868,0.490
26.262461,0.0363,-0.0417,0.4903,0.493
26.272635,0.0362,-0.0419,0.4900,0.493
26.283603,0.0360,-0.0417,0.4885,0.492
26.293048,0.0360,-0.0414,0.4860,0.489
26.303885,0.0362,-0.0417,0.4893,0.492
26.313667,0.0364,-0.0418,0.4881,0.491
26.324056,0.0373,-0.0423,0.4916,0.495
26.333462,0.0369,-0.0423,0.4907,0.494
26.351190,0.0363,-0.0420,0.4869,0.490
26.353454,0.0363,-0.0419,0.4861,0.489
26.363804,0.0359,-0.0414,0.4843,0.487
26.374503,0.0363,-0.0416,0.4866,0.490
26.384046,0.0368,-0.0421,0.4895,0.493
26.395008,0.0366,-0.0421,0.4911,0.494
26.405555,0.0368,-0.0425,0.4911,0.494
26.414898,0.0367,-0.0428,0.4924,0.496
26.425550,0.0363,-0.0422,0.4896,0.493
26.435772,0.0361,-0.0422,0.4903,0.493
26.444827,0.0362,-0.0424,0.4915,0.495
26.455810,0.0357,-0.0419,0.4874,0.490
26.465165,0.0353,-0.0415,0.4843,0.487
26.475659,0.0355,-0.0413,0.4821,0.485
26.485558,0.0353,-0.0412,0.4802,0.483
26.496103,0.0353,-0.0414,0.4798,0.483
26.506257,0.0355,-0.0418,0.4806,0.484
26.515758,0.0353,-0.0419,0.4823,0.485
26.527703,0.0351,-0.0419,0.4826,0.486
26.537225,0.0354,-0.0419,0.4833,0.486
26.546449,0.0358,-0.0420,0.4862,0.489
26.556520,0.0358,-0.0419,0.4862,0.489
26.566725,0.0360,-0.0419,0.4847,0.488
26.577471,0.0357,-0.0415,0.4826,0.486
26.587738,0.0357,-0.0411,0.4833,0.486
26.597659,0.0359,-0.0412,0.4824,0.485
26.607374,0.0359,-0.0412,0.4844,0.487
26.617222,0.0359,-0.0408,0.4814,0.484
26.632662,0.0364,-0.0410,0.4824,0.485
26.637927,0.0363,-0.0409,0.4797,0.483
26.647973,0.0361,-0.0409,0.4787,0.482
26.658455,0.0363,-0.0415,0.4810,0.484
26.668035,0.0363,-0.0414,0.4812,0.484
26.678507,0.0361,-0.0413,0.4819,0.485
26.688332,0.0366,-0.0413,0.4834,0.487
26.698602,0.0365,-0.0413,0.4842,0.487
26.709924,0.0360,-0.0407,0.4798,0.483
26.719334,0.0358,-0.0405,0.4762,0.479
26.729494,0.0357,-0.0406,0.4762,0.479
26.740356,0.0354,-0.0406,0.4753,0.478
26.749320,0.0353,-0.0405,0.4721,0.475
26.764549,0.0357,-0.0406,0.4741,0.477
26.769852,0.0356,-0.0407,0.4764,0.480
26.779277,0.0358,-0.0410,0.4794,0.482
26.789998,0.0358,-0.0412,0.4790,0.482
26.800176,0.0360,-0.0414,0.4818,0.485
26.809829,0.0362,-0.0413,0.4819,0.485
26.820613,0.0364,-0.0417,0.4858,0.489
26.830446,0.0364,-0.0418,0.4892,0.492
26.841018,0.0370,-0.0421,0.4936,0.497
26.850487,0.0368,-0.0422,0.4919,0.495
26.860101,0.0369,-0.0422,0.4930,0.496
26.871515,0.0369,-0.0424,0.4920,0.495
26.881117,0.0369,-0.0425,0.4910,0.494
26.898139,0.0364,-0.0423,0.4899,0.493
26.900712,0.0364,-0.0425,0.4910,0.494
26.911373,0.0369,-0.0428,0.4945,0.498
26.921642,0.0373,-0.0431,0.4985,0.502
26.931429,0.0373,-0.0429,0.4998,0.503
26.941645,0.0375,-0.0427,0.5014,0.505
26.952168,0.0374,-0.0428,0.5016,0.505
26.962085,0.0372,-0.0429,0.4998,0.503
26.972407,0.0371,-0.0428,0.4969,0.500
26.982595,0.0370,-0.0428,0.4957,0.499
26.992326,0.0369,-0.0427,0.4931,0.496
27.002627,0.0369,-0.0426,0.4912,0.494
27.013118,0.0366,-0.0424,0.4875,0.491
27.023400,0.0364,-0.0420,0.4843,0.487
27.032718,0.0362,-0.0420,0.4814,0.485
27.043534,0.0352,-0.0416,0.4772,0.480
27.053343,0.0352,-0.0413,0.4769,0.480
27.063066,0.0350,-0.0412,0.4741,0.477
27.073330,0.0351,-0.0411,0.4743,0.477
27.083646,0.0352,-0.0411,0.4766,0.480
27.094418,0.0356,-0.0413,0.4794,0.482
27.104307,0.0359,-0.0413,0.4795,0.483
27.113754,0.0355,-0.0411,0.4777,0.481
27.124378,0.0353,-0.0410,0.4754,0.478
27.133617,0.0353,-0.0407,0.4731,0.476
27.144623,0.0350,-0.0408,0.4708,0.474
27.155421,0.0354,-0.0413,0.4754,0.478
27.164013,0.0354,-0.0413,0.4789,0.482
27.180054,0.0358,-0.0414,0.4829,0.486
27.185147,0.0360,-0.0418,0.4837,0.487
27.194789,0.0361,-0.0420,0.4858,0.489
27.205674,0.0359,-0.0419,0.4838,0.487
27.215780,0.0358,-0.0416,0.4832,0.486
27.224864,0.0357,-0.0418,0.4826,0.486
27.235778,0.0362,-0.0419,0.4858,0.489
27.245223,0.0364,-0.0420,0.4855,0.489
27.256825,0.0364,-0.0422,0.4856,0.489
27.265540,0.0365,-0.0422,0.4855,0.489
27.276374,0.0369,-0.0424,0.4890,0.492
27.286884,0.0370,-0.0424,0.4866,0.490
27.295908,0.0366,-0.0419,0.4820,0.485
27.312271,0.0364,-0.0417,0.4824,0.486
27.316906,0.0367,-0.0419,0.4841,0.487
27.327061,0.0368,-0.0418,0.4843,0.487
27.337040,0.0370,-0.0420,0.4866,0.490
27.347747,0.0373,-0.0422,0.4876,0.491
27.356627,0.0372,-0.0420,0.4857,0.489
27.367222,0.0369,-0.0420,0.4819,0.485
27.377473,0.0366,-0.0420,0.4785,0.482
27.388442,0.0366,-0.0418,0.4764,0.480
27.397557,0.0362,-0.0411,0.4735,0.477
27.407652,0.0363,-0.0413,0.4763,0.479
27.417818,0.0363,-0.0415,0.4788,0.482
27.427906,0.0364,-0.0415,0.4790,0.482
27.445651,0.0362,-0.0414,0.4787,0.482
27.448731,0.0364,-0.0415,0.4797,0.483
27.458387,0.0364,-0.0413,0.4800,0.483
27.468861,0.0366,-0.0415,0.4835,0.487
27.478880,0.0362,-0.0415,0.4831,0.486
27.489216,0.0360,-0.0417,0.4849,0.488
27.499669,0.0363,-0.0422,0.4876,0.491
27.509095,0.0362,-0.0423,0.4845,0.488
27.519828,0.0357,-0.0417,0.4809,0.484
27.529458,0.0360,-0.0418,0.4814,0.485
27.539200,0.0357,-0.0415,0.4775,0.481
27.549126,0.0357,-0.0413,0.4781,0.481
27.559704,0.0358,-0.0412,0.4786,0.482
27.570018,0.0359,-0.0414,0.4817,0.485
27.579794,0.0359,-0.0413,0.4829,0.486
27.595193,0.0357,-0.0416,0.4847,0.488
27.600687,0.0360,-0.0419,0.4852,0.488
27.610383,0.0359,-0.0417,0.4824,0.486
27.621636,0.0360,-0.0418,0.4819,0.485
27.630744,0.0361,-0.0420,0.4819,0.485
27.640543,0.0357,-0.0413,0.4771,0.480
27.651594,0.0356,-0.0413,0.4764,0.480
27.660670,0.0357,-0.0414,0.4770,0.480
27.671071,0.0354,-0.0410,0.4729,0.476
27.681173,0.0354,-0.0406,0.4704,0.473
27.691409,0.0353,-0.0406,0.4699,0.473
27.702584,0.0352,-0.0407,0.4694,0.472
27.711895,0.0354,-0.0405,0.4717,0.475
27.725669,0.0352,-0.0409,0.4720,0.475
27.731961,0.0350,-0.0409,0.4725,0.476
27.742061,0.0349,-0.0410,0.4731,0.476
27.752308,0.0348,-0.0412,0.4732,0.476
27.763213,0.0347,-0.0413,0.4732,0.476
27.772348,0.0349,-0.0415,0.4738,0.477
27.783022,0.0351,-0.0418,0.4747,0.478
27.792613,0.0350,-0.0417,0.4747,0.478
27.804075,0.0351,-0.0420,0.4768,0.480
27.813446,0.0351,-0.0424,0.4799,0.483
27.823678,0.0352,-0.0426,0.4813,0.484
27.833430,0.0354,-0.0429,0.4848,0.488
27.843562,0.0358,-0.0432,0.4878,0.491
27.859464,0.0361,-0.0434,0.4902,0.493
27.864119,0.0362,-0.0436,0.4911,0.494
27.873780,0.0365,-0.0439,0.4935,0.497
27.884065,0.0365,-0.0440,0.4934,0.497
27.894134,0.0363,-0.0440,0.4928,0.496
27.903735,0.0363,-0.0438,0.4915,0.495
27.914871,0.0364,-0.0442,0.4930,0.496
27.924569,0.0367,-0.0437,0.4926,0.496
27.935310,0.0366,-0.0434,0.4913,0.495
27.944820,0.0371,-0.0439,0.4947,0.498
27.954764,0.0369,-0.0434,0.4911,0.494
27.965509,0.0369,-0.0434,0.4886,0.492
27.974624,0.0370,-0.0434,0.4894,0.493
27.985149,0.0369,-0.0431,0.4877,0.491
27.995796,0.0373,-0.0432,0.4897,0.493
28.009141,0.0373,-0.0432,0.4895,0.493
28.016067,0.0376,-0.0427,0.4883,0.492
28.025497,0.0374,-0.0424,0.4856,0.489
28.035938,0.0371,-0.0420,0.4843,0.488
28.046442,0.0370,-0.0419,0.4826,0.486
28.055871,0.0366,-0.0418,0.4830,0.486
28.066363,0.0365,-0.0418,0.4806,0.484
28.076298,0.0365,-0.0419,0.4816,0.485
28.086938,0.0362,-0.0417,0.4799,0.483
28.096818,0.0366,-0.0419,0.4830,0.486
28.107259,0.0367,-0.0420,0.4834,0.487
28.119109,0.0365,-0.0420,0.4830,0.486
28.127498,0.0366,-0.0423,0.4837,0.487
28.137707,0.0368,-0.0425,0.4852,0.488
28.147908,0.0363,-0.0421,0.4838,0.487
28.159276,0.0369,-0.0428,0.4887,0.492
28.170509,0.0367,-0.0428,0.4890,0.492
28.177474,0.0363,-0.0422,0.4843,0.488
28.188576,0.0365,-0.0424,0.4869,0.490
28.198356,0.0363,-0.0423,0.4859,0.489
28.207823,0.0362,-0.0422,0.4852,0.488
28.218630,0.0361,-0.0425,0.4859,0.489
28.228335,0.0360,-0.0426,0.4859,0.489
28.239207,0.0361,-0.0426,0.4855,0.489
28.249069,0.0361,-0.0430,0.4871,0.490
28.258879,0.0360,-0.0426,0.4841,0.487
28.274289,0.0362,-0.0428,0.4883,0.491
28.279313,0.0362,-0.0429,0.4891,0.492
28.289090,0.0369,-0.0432,0.4930,0.496
28.299609,0.0370,-0.0429,0.4919,0.495
28.309597,0.0369,-0.0429,0.4921,0.495
28.320037,0.0364,-0.0425,0.4884,0.492
28.329589,0.0365,-0.0428,0.4902,0.493
28.339989,0.0362,-0.0427,0.4889,0.492
28.351596,0.0362,-0.0427,0.4885,0.492
28.360380,0.0359,-0.0423,0.4866,0.490
28.370479,0.0356,-0.0419,0.4854,0.489
28.380526,0.0358,-0.0420,0.4862,0.489
28.390772,0.0354,-0.0417,0.4828,0.486
28.406663,0.0353,-0.0414,0.4798,0.483
28.410874,0.0357,-0.0417,0.4827,0.486
28.420984,0.0357,-0.0417,0.4839,0.487
28.431253,0.0359,-0.0420,0.4873,0.490
28.441072,0.0359,-0.0419,0.4870,0.490
28.451905,0.0360,-0.0417,0.4888,0.492
28.462360,0.0358,-0.0416,0.4887,0.492
28.471424,0.0358,-0.0416,0.4871,0.490
28.481677,0.0355,-0.0413,0.4842,0.487
28.492026,0.0350,-0.0410,0.4820,0.485
28.502559,0.0348,-0.0411,0.4807,0.484
28.512646,0.0349,-0.0410,0.4817,0.485
28.522167,0.0353,-0.0413,0.4836,0.487
28.539496,0.0352,-0.0410,0.4815,0.485
28.542210,0.0354,-0.0407,0.4813,0.484
28.552655,0.0356,-0.0411,0.4816,0.485
28.562812,0.0358,-0.0414,0.4817,0.485
28.573057,0.0360,-0.0418,0.4848,0.488
28.583054,0.0361,-0.0420,0.4876,0.491
28.593207,0.0363,-0.0424,0.4906,0.494
28.603057,0.0363,-0.0424,0.4900,0.493
28.613546,0.0358,-0.0417,0.4850,0.488
28.623737,0.0355,-0.0413,0.4806,0.484
28.633074,0.0355,-0.0414,0.4806,0.484
28.644104,0.0354,-0.0418,0.4827,0.486
28.654049,0.0355,-0.0419,0.4830,0.486
28.664213,0.0360,-0.0421,0.4858,0.489
28.674077,0.0359,-0.0422,0.4865,0.490
28.684294,0.0361,-0.0422,0.4889,0.492
28.694707,0.0364,-0.0422,0.4914,0.495
28.704448,0.0362,-0.0424,0.4926,0.496
28.716019,0.0366,-0.0427,0.4951,0.498
28.725495,0.0367,-0.0427,0.4959,0.499
28.735582,0.0367,-0.0425,0.4969,0.500
28.746079,0.0368,-0.0430,0.4983,0.502
28.755394,0.0370,-0.0427,0.4989,0.502
28.765865,0.0368,-0.0426,0.4991,0.502
28.775766,0.0369,-0.0424,0.4967,0.500
28.785452,0.0365,-0.0420,0.4936,0.497
28.795773,0.0365,-0.0420,0.4947,0.498
28.805553,0.0363,-0.0419,0.4947,0.498
28.816069,0.0366,-0.0420,0.4951,0.498
28.826002,0.0366,-0.0421,0.4954,0.499
28.836266,0.0367,-0.0418,0.4917,0.495
28.846239,0.0370,-0.0418,0.4921,0.495
28.856424,0.0368,-0.0418,0.4893,0.492
28.866920,0.0365,-0.0418,0.4869,0.490
28.877411,0.0369,-0.0416,0.4851,0.488
28.887059,0.0369,-0.0416,0.4846,0.488
28.898221,0.0368,-0.0418,0.4818,0.485
28.907211,0.0366,-0.0413,0.4788,0.482
28.917545,0.0361,-0.0406,0.4743,0.477
28.928356,0.0361,-0.0407,0.4752,0.478
28.937601,0.0361,-0.0411,0.4778,0.481
28.954422,0.0360,-0.0410,0.4775,0.481
28.957615,0.0357,-0.0410,0.4770,0.480
28.968257,0.0358,-0.0409,0.4769,0.480
28.978215,0.0356,-0.0412,0.4769,0.480
28.988213,0.0358,-0.0413,0.4771,0.480
28.998181,0.0355,-0.0408,0.4728,0.476
29.008724,0.0355,-0.0408,0.4730,0.476
29.018864,0.0357,-0.0411,0.4770,0.480
29.029726,0.0362,-0.0412,0.4811,0.484
29.039054,0.0360,-0.0410,0.4808,0.484
29.048700,0.0357,-0.0407,0.4768,0.480
29.059282,0.0358,-0.0407,0.4776,0.481
29.069082,0.0363,-0.0407,0.4810,0.484
29.087008,0.0360,-0.0409,0.4826,0.486
29.089035,0.0354,-0.0407,0.4799,0.483
29.099740,0.0356,-0.0408,0.4825,0.486
29.109916,0.0360,-0.0413,0.4865,0.490
29.119864,0.0362,-0.0417,0.4902,0.493
29.129963,0.0362,-0.0417,0.4894,0.492
29.140230,0.0365,-0.0416,0.4898,0.493
29.150889,0.0368,-0.0417,0.4914,0.495
29.160904,0.0367,-0.0417,0.4908,0.494
29.171078,0.0368,-0.0420,0.4924,0.496
29.180844,0.0372,-0.0420,0.4961,0.499
29.191317,0.0374,-0.0426,0.5003,0.503
29.201205,0.0376,-0.0430,0.5038,0.507
29.211319,0.0381,-0.0432,0.5071,0.510
29.220828,0.0382,-0.0435,0.5071,0.510
29.231423,0.0381,-0.0439,0.5059,0.509
29.241430,0.0381,-0.0440,0.5079,0.511
29.252071,0.0384,-0.0445,0.5121,0.515
29.262825,0.0383,-0.0441,0.5109,0.514
29.271872,0.0378,-0.0440,0.5106,0.514
29.282403,0.0379,-0.0438,0.5090,0.512
29.292688,0.0386,-0.0443,0.5128,0.516
29.302384,0.0382,-0.0442,0.5099,0.513
29.312658,0.0380,-0.0443,0.5087,0.512
29.323281,0.0380,-0.0442,0.5057,0.509
29.333228,0.0377,-0.0440,0.5031,0.506
29.343688,0.0375,-0.0439,0.5014,0.505
29.353149,0.0371,-0.0436,0.4985,0.502
29.364860,0.0372,-0.0437,0.4992,0.502
29.373040,0.0370,-0.0430,0.4956,0.499
29.383835,0.0367,-0.0429,0.4935,0.497
29.393824,0.0365,-0.0422,0.4906,0.494
29.403345,0.0365,-0.0421,0.4895,0.493
29.413897,0.0364,-0.0424,0.4901,0.493
29.424384,0.0364,-0.0423,0.4904,0.494
29.433653,0.0362,-0.0422,0.4905,0.494
29.444987,0.0365,-0.0428,0.4930,0.496
29.454370,0.0364,-0.0424,0.4912,0.494
29.464485,0.0364,-0.0426,0.4901,0.493
29.475509,0.0362,-0.0427,0.4874,0.491
29.484527,0.0361,-0.0425,0.4855,0.489
29.501114,0.0360,-0.0422,0.4837,0.487
29.504677,0.0363,-0.0421,0.4856,0.489
29.515642,0.0362,-0.0421,0.4853,0.488
29.525199,0.0365,-0.0421,0.4887,0.492
29.535590,0.0367,-0.0422,0.4895,0.493
29.544951,0.0366,-0.0421,0.4895,0.493
29.555429,0.0369,-0.0421,0.4909,0.494
29.565726,0.0367,-0.0419,0.4904,0.494
29.576337,0.0368,-0.0423,0.4911,0.494
29.585977,0.0367,-0.0422,0.4893,0.492
29.596642,0.0371,-0.0425,0.4918,0.495
29.607078,0.0369,-0.0424,0.4913,0.495
29.616211,0.0370,-0.0424,0.4915,0.495
29.633065,0.0369,-0.0425,0.4900,0.493
29.636446,0.0366,-0.0419,0.4870,0.490
29.647210,0.0361,-0.0413,0.4827,0.486
29.656687,0.0361,-0.0412,0.4805,0.484
29.667022,0.0363,-0.0416,0.4833,0.486
29.677333,0.0365,-0.0417,0.4846,0.488
29.687530,0.0367,-0.0419,0.4884,0.492
29.697353,0.0364,-0.0416,0.4874,0.491
29.708068,0.0364,-0.0419,0.4882,0.491
29.717891,0.0365,-0.0416,0.4887,0.492
29.728018,0.0362,-0.0414,0.4872,0.490
29.738648,0.0361,-0.0413,0.4869,0.490
29.748174,0.0362,-0.0415,0.4860,0.489
29.758470,0.0358,-0.0416,0.4841,0.487
29.768839,0.0359,-0.0413,0.4824,0.486
29.779414,0.0358,-0.0414,0.4831,0.486
29.788826,0.0358,-0.0411,0.4847,0.488
29.799391,0.0355,-0.0409,0.4825,0.486
29.809634,0.0355,-0.0409,0.4819,0.485
29.819000,0.0352,-0.0405,0.4784,0.481
29.829481,0.0349,-0.0400,0.4767,0.480
29.839983,0.0349,-0.0404,0.4778,0.481
29.849566,0.0350,-0.0403,0.4786,0.482
29.859546,0.0350,-0.0405,0.4794,0.482
29.869536,0.0348,-0.0403,0.4783,0.481
29.880252,0.0348,-0.0401,0.4772,0.480
29.890422,0.0346,-0.0401,0.4750,0.478
29.900447,0.0346,-0.0400,0.4743,0.477
29.915242,0.0348,-0.0400,0.4753,0.478
29.919967,0.0348,-0.0403,0.4765,0.479
29.939891,0.0347,-0.0405,0.4766,0.480
29.940756,0.0348,-0.0407,0.4784,0.481
29.950972,0.0347,-0.0405,0.4792,0.482
29.960416,0.0348,-0.0404,0.4794,0.482
29.972535,0.0348,-0.0407,0.4787,0.482
29.980526,0.0348,-0.0405,0.4784,0.481
29.991218,0.0349,-0.0409,0.4791,0.482
30.001051,0.0349,-0.0410,0.4793,0.482
30.011629,0.0349,-0.0409,0.4784,0.481
30.022071,0.0354,-0.0410,0.4805,0.484
30.031305,0.0357,-0.0414,0.4821,0.485
30.050006,0.0357,-0.0411,0.4826,0.486
30.052784,0.0360,-0.0416,0.4857,0.489
30.064837,0.0361,-0.0415,0.4855,0.489
30.072258,0.0357,-0.0411,0.4844,0.487
30.095746,0.0357,-0.0411,0.4832,0.486
30.096381,0.0358,-0.0411,0.4839,0.487
30.103067,0.0360,-0.0414,0.4865,0.490
30.112737,0.0358,-0.0415,0.4860,0.489
30.122504,0.0358,-0.0413,0.4849,0.488
30.132496,0.0356,-0.0413,0.4836,0.487
30.142762,0.0358,-0.0414,0.4834,0.486
30.152973,0.0359,-0.0417,0.4844,0.487
30.163645,0.0361,-0.0419,0.4865,0.490
30.173658,0.0363,-0.0419,0.4884,0.491
30.184339,0.0364,-0.0420,0.4899,0.493
30.194441,0.0363,-0.0419,0.4908,0.494
30.204254,0.0364,-0.0418,0.4889,0.492
30.214926,0.0361,-0.0421,0.4915,0.495
30.224457,0.0357,-0.0420,0.4911,0.494
30.235430,0.0355,-0.0418,0.4890,0.492
30.245697,0.0356,-0.0419,0.4877,0.491
30.255039,0.0352,-0.0415,0.4849,0.488
30.265544,0.0354,-0.0414,0.4855,0.489
30.276144,0.0361,-0.0420,0.4892,0.492
30.286082,0.0361,-0.0422,0.4917,0.495
30.295600,0.0361,-0.0422,0.4930,0.496
30.305507,0.0362,-0.0421,0.4896,0.493
30.316065,0.0358,-0.0417,0.4854,0.488
30.325965,0.0358,-0.0416,0.4845,0.488
30.337346,0.0360,-0.0414,0.4849,0.488
30.346348,0.0359,-0.0411,0.4844,0.488
30.356019,0.0362,-0.0410,0.4854,0.488
30.367633,0.0361,-0.0409,0.4853,0.488
30.376855,0.0360,-0.0408,0.4867,0.490
30.387339,0.0361,-0.0410,0.4867,0.490
30.396979,0.0363,-0.0411,0.4871,0.490
30.407399,0.0357,-0.0410,0.4874,0.490
30.417520,0.0360,-0.0408,0.4855,0.489
30.426820,0.0360,-0.0410,0.4834,0.487
30.437450,0.0361,-0.0410,0.4864,0.489
30.447360,0.0362,-0.0410,0.4896,0.493
30.457461,0.0366,-0.0415,0.4925,0.496
30.467858,0.0364,-0.0414,0.4927,0.496
30.477544,0.0360,-0.0409,0.4902,0.493
30.487885,0.0362,-0.0409,0.4898,0.493
30.497431,0.0357,-0.0406,0.4864,0.489
30.507885,0.0354,-0.0405,0.4870,0.490
30.518612,0.0357,-0.0404,0.4882,0.491
30.528740,0.0356,-0.0404,0.4894,0.492
30.538783,0.0359,-0.0404,0.4906,0.494
30.548832,0.0358,-0.0405,0.4897,0.493
30.558829,0.0355,-0.0405,0.4891,0.492
30.569530,0.0352,-0.0403,0.4867,0.490
30.579850,0.0355,-0.0405,0.4872,0.490
30.589078,0.0354,-0.0402,0.4862,0.489
30.599865,0.0350,-0.0400,0.4830,0.486
30.609908,0.0356,-0.0404,0.4855,0.489
30.620203,0.0357,-0.0401,0.4869,0.490
30.630052,0.0361,-0.0400,0.4901,0.493
30.639893,0.0362,-0.0400,0.4896,0.493
30.650527,0.0361,-0.0402,0.4884,0.491
30.660246,0.0359,-0.0402,0.4875,0.490
30.670667,0.0360,-0.0407,0.4884,0.491
30.680409,0.0363,-0.0408,0.4899,0.493
30.691383,0.0361,-0.0407,0.4886,0.492
30.700524,0.0365,-0.0410,0.4892,0.492
30.711171,0.0366,-0.0414,0.4903,0.493
30.720615,0.0362,-0.0415,0.4894,0.492
30.732632,0.0361,-0.0417,0.4877,0.491
30.741899,0.0362,-0.0420,0.4888,0.492
30.751356,0.0362,-0.0421,0.4899,0.493
30.761524,0.0364,-0.0419,0.4884,0.492
30.771233,0.0362,-0.0418,0.4892,0.492
30.781800,0.0358,-0.0413,0.4843,0.487
30.791974,0.0359,-0.0412,0.4823,0.485
30.802830,0.0360,-0.0410,0.4817,0.485
30.812095,0.0354,-0.0408,0.4788,0.482
30.822647,0.0354,-0.0410,0.4768,0.480
30.832676,0.0349,-0.0412,0.4757,0.479
30.842807,0.0348,-0.0412,0.4755,0.479
30.852706,0.0351,-0.0412,0.4755,0.479
