time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.892547,-0.1123,-0.7342,-0.0281,0.743
6.902953,-0.1155,-0.7416,-0.0285,0.751
6.912826,-0.1186,-0.7465,-0.0286,0.756
6.923140,-0.1190,-0.7452,-0.0286,0.755
6.933287,-0.1190,-0.7452,-0.0286,0.755
6.943788,-0.1172,-0.7420,-0.0288,0.752
6.954079,-0.1147,-0.7351,-0.0287,0.745
6.965385,-0.1130,-0.7345,-0.0286,0.744
6.974052,-0.1121,-0.7342,-0.0286,0.743
6.983874,-0.1118,-0.7351,-0.0288,0.744
6.994248,-0.1120,-0.7373,-0.0287,0.746
7.004624,-0.1133,-0.7421,-0.0287,0.751
7.019894,-0.1142,-0.7478,-0.0288,0.757
7.024073,-0.1161,-0.7563,-0.0289,0.766
7.035156,-0.1172,-0.7588,-0.0289,0.768
7.045368,-0.1192,-0.7674,-0.0289,0.777
7.055189,-0.1195,-0.7721,-0.0289,0.782
7.064508,-0.1199,-0.7766,-0.0288,0.786
7.075233,-0.1190,-0.7788,-0.0289,0.788
7.085069,-0.1165,-0.7719,-0.0288,0.781
7.095364,-0.1142,-0.7646,-0.0285,0.774
7.105384,-0.1103,-0.7480,-0.0280,0.757
7.115815,-0.1070,-0.7331,-0.0272,0.741
7.126739,-0.1064,-0.7293,-0.0270,0.738
7.135368,-0.1064,-0.7267,-0.0267,0.735
7.152593,-0.1073,-0.7245,-0.0263,0.733
7.156373,-0.1094,-0.7296,-0.0264,0.738
7.166484,-0.1117,-0.7343,-0.0265,0.743
7.177100,-0.1138,-0.7394,-0.0265,0.749
7.186933,-0.1148,-0.7394,-0.0265,0.749
7.197352,-0.1161,-0.7437,-0.0267,0.753
7.207732,-0.1159,-0.7442,-0.0271,0.754
7.216792,-0.1157,-0.7421,-0.0267,0.752
7.227813,-0.1142,-0.7353,-0.0264,0.745
7.237505,-0.1131,-0.7305,-0.0260,0.740
7.247840,-0.1109,-0.7202,-0.0256,0.729
7.257627,-0.1093,-0.7108,-0.0254,0.720
7.267438,-0.1082,-0.7057,-0.0255,0.714
7.278221,-0.1078,-0.6986,-0.0251,0.707
7.287903,-0.1083,-0.7028,-0.0249,0.712
7.301896,-0.1077,-0.6992,-0.0245,0.708
7.308862,-0.1093,-0.7058,-0.0246,0.715
7.318223,-0.1103,-0.7083,-0.0247,0.717
7.328559,-0.1105,-0.7077,-0.0246,0.717
7.338336,-0.1108,-0.7095,-0.0249,0.718
7.348846,-0.1106,-0.7100,-0.0250,0.719
7.359136,-0.1097,-0.7072,-0.0250,0.716
7.368736,-0.1089,-0.7069,-0.0250,0.716
7.379123,-0.1086,-0.7075,-0.0250,0.716
7.389577,-0.1095,-0.7108,-0.0248,0.720
7.399635,-0.1090,-0.7067,-0.0248,0.715
7.410007,-0.1103,-0.7111,-0.0248,0.720
7.419675,-0.1110,-0.7172,-0.0254,0.726
7.434512,-0.1112,-0.7193,-0.0255,0.728
7.439768,-0.1105,-0.7186,-0.0257,0.727
7.449778,-0.1106,-0.7211,-0.0257,0.730
7.459975,-0.1099,-0.7206,-0.0255,0.729
7.470028,-0.1101,-0.7228,-0.0253,0.732
7.480412,-0.1110,-0.7285,-0.0254,0.737
7.490501,-0.1122,-0.7306,-0.0257,0.740
7.500229,-0.1132,-0.7359,-0.0259,0.745
7.512072,-0.1132,-0.7386,-0.0262,0.748
7.520690,-0.1134,-0.7459,-0.0267,0.755
7.531485,-0.1128,-0.7450,-0.0267,0.754
7.541572,-0.1111,-0.7416,-0.0264,0.750
7.551245,-0.1098,-0.7369,-0.0262,0.745
7.565646,-0.1092,-0.7332,-0.0261,0.742
7.571759,-0.1098,-0.7289,-0.0259,0.738
7.582605,-0.1107,-0.7263,-0.0260,0.735
7.592419,-0.1108,-0.7231,-0.0261,0.732
7.602594,-0.1109,-0.7228,-0.0262,0.732
7.612129,-0.1098,-0.7173,-0.0263,0.726
7.622146,-0.1086,-0.7099,-0.0260,0.719
7.632358,-0.1077,-0.7039,-0.0259,0.713
7.642665,-0.1084,-0.7048,-0.0260,0.714
7.652143,-0.1089,-0.7032,-0.0261,0.712
7.662964,-0.1111,-0.7102,-0.0267,0.719
7.673123,-0.1130,-0.7156,-0.0271,0.725
7.683038,-0.1147,-0.7185,-0.0275,0.728
7.694296,-0.1159,-0.7177,-0.0276,0.728
7.703743,-0.1181,-0.7221,-0.0280,0.732
7.713358,-0.1190,-0.7220,-0.0280,0.732
7.724385,-0.1202,-0.7241,-0.0280,0.734
7.733536,-0.1206,-0.7256,-0.0280,0.736
7.743909,-0.1217,-0.7280,-0.0280,0.739
7.754211,-0.1218,-0.7306,-0.0280,0.741
7.764432,-0.1213,-0.7323,-0.0280,0.743
7.775004,-0.1191,-0.7307,-0.0281,0.741
7.785029,-0.1160,-0.7260,-0.0277,0.736
7.794548,-0.1133,-0.7202,-0.0275,0.730
7.804779,-0.1130,-0.7241,-0.0273,0.733
7.815301,-0.1129,-0.7246,-0.0269,0.734
7.825726,-0.1140,-0.7271,-0.0269,0.736
7.835054,-0.1165,-0.7421,-0.0275,0.752
7.848197,-0.1187,-0.7527,-0.0277,0.762
7.855504,-0.1192,-0.7568,-0.0278,0.767
7.865897,-0.1196,-0.7583,-0.0278,0.768
7.876577,-0.1199,-0.7631,-0.0278,0.773
7.885472,-0.1192,-0.7654,-0.0276,0.775
7.895877,-0.1176,-0.7670,-0.0277,0.776
7.906759,-0.1153,-0.7624,-0.0274,0.772
7.916217,-0.1125,-0.7512,-0.0269,0.760
7.926470,-0.1107,-0.7424,-0.0266,0.751
7.936661,-0.1109,-0.7418,-0.0266,0.751
7.946808,-0.1112,-0.7385,-0.0263,0.747
7.956740,-0.1130,-0.7388,-0.0265,0.748
7.966700,-0.1156,-0.7396,-0.0267,0.749
7.976612,-0.1179,-0.7414,-0.0267,0.751
7.987239,-0.1193,-0.7429,-0.0268,0.753
7.997570,-0.1211,-0.7515,-0.0271,0.762
8.007442,-0.1223,-0.7565,-0.0272,0.767
8.017557,-0.1220,-0.7573,-0.0275,0.768
8.027819,-0.1207,-0.7585,-0.0274,0.768
8.037678,-0.1201,-0.7572,-0.0274,0.767
8.047382,-0.1195,-0.7535,-0.0272,0.763
8.058963,-0.1212,-0.7569,-0.0272,0.767
8.067451,-0.1210,-0.7519,-0.0269,0.762
8.077800,-0.1214,-0.7477,-0.0269,0.758
8.088298,-0.1216,-0.7442,-0.0267,0.755
8.098343,-0.1208,-0.7355,-0.0263,0.746
8.108200,-0.1201,-0.7317,-0.0263,0.742
8.118585,-0.1209,-0.7379,-0.0267,0.748
8.129747,-0.1191,-0.7346,-0.0265,0.745
8.139568,-0.1182,-0.7348,-0.0265,0.745
8.149056,-0.1181,-0.7378,-0.0267,0.748
8.159634,-0.1189,-0.7438,-0.0269,0.754
8.169351,-0.1201,-0.7516,-0.0270,0.762
8.179495,-0.1210,-0.7547,-0.0272,0.765
8.189435,-0.1232,-0.7624,-0.0274,0.773
8.199275,-0.1240,-0.7629,-0.0275,0.773
8.210543,-0.1244,-0.7616,-0.0275,0.772
8.220638,-0.1257,-0.7661,-0.0277,0.777
8.229864,-0.1258,-0.7629,-0.0277,0.774
8.241938,-0.1227,-0.7494,-0.0270,0.760
8.251185,-0.1194,-0.7396,-0.0269,0.750
8.260590,-0.1158,-0.7305,-0.0264,0.740
8.271120,-0.1137,-0.7255,-0.0263,0.735
8.280447,-0.1117,-0.7203,-0.0260,0.729
8.290604,-0.1118,-0.7200,-0.0261,0.729
8.301687,-0.1134,-0.7236,-0.0263,0.733
8.311587,-0.1144,-0.7233,-0.0263,0.733
8.321272,-0.1157,-0.7223,-0.0262,0.732
8.331174,-0.1181,-0.7261,-0.0264,0.736
8.341682,-0.1190,-0.7259,-0.0266,0.736
8.352481,-0.1196,-0.7271,-0.0268,0.737
8.362271,-0.1172,-0.7173,-0.0263,0.727
8.372167,-0.1152,-0.7120,-0.0262,0.722
8.382810,-0.1138,-0.7078,-0.0260,0.717
8.391985,-0.1112,-0.6989,-0.0257,0.708
8.403132,-0.1099,-0.6942,-0.0255,0.703
8.412194,-0.1078,-0.6837,-0.0251,0.693
8.423719,-0.1068,-0.6756,-0.0249,0.684
8.433143,-0.1067,-0.6759,-0.0248,0.685
8.443057,-0.1082,-0.6824,-0.0251,0.691
8.453575,-0.1093,-0.6846,-0.0251,0.694
8.463527,-0.1098,-0.6828,-0.0254,0.692
8.473927,-0.1127,-0.6968,-0.0258,0.706
8.483293,-0.1157,-0.7071,-0.0264,0.717
8.494077,-0.1171,-0.7142,-0.0266,0.724
8.504662,-0.1190,-0.7257,-0.0270,0.736
8.513918,-0.1212,-0.7391,-0.0273,0.750
8.523836,-0.1226,-0.7467,-0.0275,0.757
8.534424,-0.1222,-0.7452,-0.0272,0.756
8.544365,-0.1216,-0.7413,-0.0267,0.752
8.554888,-0.1191,-0.7319,-0.0262,0.742
8.564308,-0.1176,-0.7278,-0.0264,0.738
8.574569,-0.1153,-0.7179,-0.0260,0.728
8.584653,-0.1137,-0.7114,-0.0259,0.721
8.594647,-0.1123,-0.7042,-0.0257,0.714
8.605991,-0.1113,-0.7015,-0.0255,0.711
8.615231,-0.1107,-0.7005,-0.0256,0.710
8.625782,-0.1108,-0.7031,-0.0255,0.712
8.636154,-0.1120,-0.7081,-0.0257,0.717
8.645744,-0.1148,-0.7163,-0.0260,0.726
8.655311,-0.1179,-0.7239,-0.0264,0.734
8.666051,-0.1213,-0.7366,-0.0266,0.747
8.676092,-0.1224,-0.7386,-0.0269,0.749
8.686683,-0.1219,-0.7374,-0.0268,0.748
8.695872,-0.1208,-0.7349,-0.0269,0.745
8.706590,-0.1179,-0.7267,-0.0266,0.737
8.716591,-0.1143,-0.7122,-0.0261,0.722
8.726699,-0.1114,-0.7039,-0.0259,0.713
8.736632,-0.1110,-0.7051,-0.0259,0.714
8.747090,-0.1116,-0.7120,-0.0262,0.721
8.756786,-0.1143,-0.7235,-0.0266,0.733
8.767579,-0.1182,-0.7375,-0.0268,0.747
8.777226,-0.1206,-0.7474,-0.0272,0.758
8.788517,-0.1232,-0.7594,-0.0275,0.770
8.797997,-0.1254,-0.7699,-0.0279,0.781
8.807895,-0.1265,-0.7724,-0.0279,0.783
8.817772,-0.1273,-0.7758,-0.0280,0.787
8.827793,-0.1269,-0.7740,-0.0278,0.785
8.838469,-0.1258,-0.7688,-0.0276,0.779
8.848537,-0.1234,-0.7618,-0.0272,0.772
8.858337,-0.1230,-0.7632,-0.0271,0.773
8.869258,-0.1219,-0.7608,-0.0270,0.771
8.878508,-0.1201,-0.7522,-0.0265,0.762
8.889310,-0.1207,-0.7560,-0.0265,0.766
8.898731,-0.1212,-0.7576,-0.0265,0.768
8.908958,-0.1228,-0.7612,-0.0265,0.772
8.919279,-0.1234,-0.7624,-0.0266,0.773
8.929493,-0.1229,-0.7580,-0.0265,0.768
8.939622,-0.1228,-0.7582,-0.0267,0.769
8.949874,-0.1214,-0.7511,-0.0265,0.761
8.959661,-0.1194,-0.7427,-0.0264,0.753
8.975661,-0.1181,-0.7351,-0.0265,0.745
8.979687,-0.1178,-0.7304,-0.0263,0.740
8.990000,-0.1175,-0.7254,-0.0261,0.735
9.000503,-0.1180,-0.7238,-0.0260,0.734
9.010430,-0.1177,-0.7190,-0.0260,0.729
9.020102,-0.1172,-0.7146,-0.0259,0.725
9.030845,-0.1157,-0.7077,-0.0259,0.718
9.040611,-0.1139,-0.6986,-0.0258,0.708
9.051594,-0.1116,-0.6854,-0.0255,0.695
9.060870,-0.1089,-0.6708,-0.0250,0.680
9.071268,-0.1059,-0.6543,-0.0246,0.663
9.081710,-0.1047,-0.6465,-0.0243,0.655
9.091197,-0.1023,-0.6338,-0.0239,0.642
9.101472,-0.1014,-0.6279,-0.0236,0.636
9.111917,-0.1018,-0.6295,-0.0236,0.638
9.121575,-0.1035,-0.6388,-0.0239,0.648
9.131625,-0.1049,-0.6488,-0.0242,0.658
9.142160,-0.1058,-0.6548,-0.0243,0.664
9.152869,-0.1072,-0.6647,-0.0247,0.674
9.162565,-0.1077,-0.6691,-0.0249,0.678
9.172501,-0.1060,-0.6660,-0.0248,0.675
9.182963,-0.1038,-0.6589,-0.0246,0.667
9.192343,-0.1008,-0.6487,-0.0242,0.657
9.203073,-0.0977,-0.6387,-0.0239,0.647
9.212748,-0.0966,-0.6397,-0.0237,0.647
9.223783,-0.0964,-0.6493,-0.0239,0.657
9.233920,-0.0973,-0.6604,-0.0244,0.668
9.243658,-0.0995,-0.6784,-0.0251,0.686
9.257096,-0.1031,-0.6981,-0.0256,0.706
9.263956,-0.1072,-0.7189,-0.0267,0.727
9.273665,-0.1123,-0.7430,-0.0275,0.752
9.283903,-0.1147,-0.7554,-0.0280,0.765
9.293453,-0.1175,-0.7694,-0.0287,0.779
9.304030,-0.1193,-0.7806,-0.0291,0.790
9.314663,-0.1185,-0.7799,-0.0291,0.789
9.324092,-0.1167,-0.7739,-0.0291,0.783
9.335446,-0.1162,-0.7750,-0.0294,0.784
9.344710,-0.1155,-0.7741,-0.0293,0.783
9.355416,-0.1150,-0.7701,-0.0290,0.779
9.364806,-0.1162,-0.7728,-0.0287,0.782
9.374643,-0.1194,-0.7860,-0.0289,0.796
9.389142,-0.1222,-0.8001,-0.0293,0.810
9.395467,-0.1257,-0.8179,-0.0298,0.828
9.405739,-0.1283,-0.8300,-0.0302,0.840
9.415516,-0.1288,-0.8340,-0.0305,0.844
9.425973,-0.1290,-0.8283,-0.0304,0.839
9.435488,-0.1295,-0.8272,-0.0300,0.838
9.446204,-0.1292,-0.8202,-0.0293,0.831
9.456230,-0.1286,-0.8165,-0.0292,0.827
9.466609,-0.1264,-0.8061,-0.0284,0.816
9.476697,-0.1234,-0.7925,-0.0278,0.803
9.486691,-0.1222,-0.7876,-0.0274,0.798
9.497153,-0.1184,-0.7708,-0.0268,0.780
9.506722,-0.1150,-0.7557,-0.0261,0.765
9.523107,-0.1140,-0.7528,-0.0262,0.762
9.526782,-0.1151,-0.7553,-0.0262,0.764
9.537687,-0.1167,-0.7566,-0.0262,0.766
9.547569,-0.1185,-0.7568,-0.0263,0.766
9.557437,-0.1218,-0.7669,-0.0269,0.777
9.567271,-0.1239,-0.7744,-0.0276,0.785
9.578281,-0.1244,-0.7731,-0.0276,0.783
9.588299,-0.1240,-0.7687,-0.0274,0.779
9.598755,-0.1209,-0.7551,-0.0269,0.765
9.608563,-0.1178,-0.7419,-0.0263,0.752
9.618110,-0.1147,-0.7286,-0.0258,0.738
9.628169,-0.1114,-0.7158,-0.0255,0.725
9.638435,-0.1068,-0.6963,-0.0247,0.705
9.648787,-0.1037,-0.6859,-0.0244,0.694
9.658779,-0.1022,-0.6848,-0.0246,0.693
9.669203,-0.1028,-0.6911,-0.0252,0.699
9.679425,-0.1042,-0.7031,-0.0259,0.711
9.688902,-0.1061,-0.7140,-0.0264,0.722
9.699663,-0.1092,-0.7299,-0.0270,0.738
9.709723,-0.1119,-0.7438,-0.0279,0.753
9.719585,-0.1128,-0.7441,-0.0279,0.753
9.729892,-0.1136,-0.7528,-0.0283,0.762
9.739287,-0.1120,-0.7514,-0.0283,0.760
9.750136,-0.1109,-0.7568,-0.0286,0.765
9.759881,-0.1088,-0.7543,-0.0282,0.763
9.770708,-0.1067,-0.7493,-0.0278,0.757
9.780770,-0.1062,-0.7479,-0.0279,0.756
9.790804,-0.1073,-0.7529,-0.0282,0.761
9.803971,-0.1097,-0.7599,-0.0286,0.768
9.811096,-0.1135,-0.7740,-0.0292,0.783
9.820996,-0.1172,-0.7856,-0.0297,0.795
9.831871,-0.1214,-0.7991,-0.0302,0.809
9.840923,-0.1264,-0.8155,-0.0310,0.826
9.851271,-0.1301,-0.8275,-0.0314,0.838
9.862038,-0.1313,-0.8247,-0.0312,0.836
9.871054,-0.1296,-0.8157,-0.0308,0.827
9.882341,-0.1270,-0.8010,-0.0297,0.812
9.891796,-0.1239,-0.7874,-0.0293,0.798
9.902472,-0.1209,-0.7714,-0.0282,0.781
9.912611,-0.1183,-0.7594,-0.0275,0.769
9.922814,-0.1169,-0.7552,-0.0271,0.765
9.938252,-0.1158,-0.7475,-0.0268,0.757
9.943151,-0.1166,-0.7482,-0.0267,0.758
9.952781,-0.1176,-0.7482,-0.0266,0.758
9.963242,-0.1187,-0.7474,-0.0267,0.757
9.972863,-0.1225,-0.7558,-0.0271,0.766
9.982769,-0.1256,-0.7637,-0.0274,0.774
9.992913,-0.1280,-0.7711,-0.0274,0.782
10.003193,-0.1293,-0.7786,-0.0275,0.790
10.013488,-0.1277,-0.7752,-0.0271,0.786
10.023921,-0.1263,-0.7763,-0.0270,0.787
10.034439,-0.1227,-0.7672,-0.0267,0.777
10.044182,-0.1176,-0.7540,-0.0263,0.764
10.054062,-0.1114,-0.7328,-0.0257,0.742
10.069558,-0.1071,-0.7231,-0.0252,0.731
10.074670,-0.1038,-0.7162,-0.0246,0.724
10.084424,-0.1012,-0.7124,-0.0245,0.720
10.094114,-0.0999,-0.7132,-0.0244,0.721
10.104316,-0.1006,-0.7193,-0.0247,0.727
10.114886,-0.1014,-0.7249,-0.0249,0.732
10.125526,-0.1027,-0.7346,-0.0253,0.742
10.135157,-0.1041,-0.7439,-0.0257,0.752
10.146539,-0.1041,-0.7491,-0.0259,0.757
10.155695,-0.1016,-0.7447,-0.0256,0.752
10.165609,-0.0998,-0.7512,-0.0259,0.758
10.175644,-0.0955,-0.7482,-0.0258,0.755
10.185556,-0.0918,-0.7437,-0.0255,0.750
10.201668,-0.0901,-0.7421,-0.0257,0.748
10.206408,-0.0911,-0.7496,-0.0259,0.756
10.215715,-0.0940,-0.7604,-0.0265,0.767
10.226627,-0.0983,-0.7711,-0.0271,0.778
10.236112,-0.1019,-0.7784,-0.0274,0.785
10.246972,-0.1070,-0.7922,-0.0279,0.800
10.257332,-0.1106,-0.8069,-0.0284,0.815
10.267079,-0.1121,-0.8111,-0.0285,0.819
10.276825,-0.1125,-0.8102,-0.0287,0.818
10.286773,-0.1136,-0.8127,-0.0290,0.821
10.296812,-0.1130,-0.8088,-0.0292,0.817
10.307321,-0.1119,-0.8038,-0.0289,0.812
10.317320,-0.1117,-0.8041,-0.0291,0.812
10.328114,-0.1112,-0.8003,-0.0290,0.808
10.338033,-0.1098,-0.7934,-0.0286,0.801
10.351318,-0.1099,-0.7907,-0.0285,0.799
10.357841,-0.1112,-0.7903,-0.0283,0.799
10.368330,-0.1128,-0.7869,-0.0281,0.795
10.377879,-0.1137,-0.7796,-0.0279,0.788
10.388536,-0.1131,-0.7731,-0.0278,0.782
10.398444,-0.1109,-0.7629,-0.0276,0.771
10.408507,-0.1079,-0.7522,-0.0271,0.760
10.418442,-0.1050,-0.7436,-0.0268,0.751
10.429583,-0.1014,-0.7294,-0.0260,0.737
10.439296,-0.1014,-0.7293,-0.0262,0.737
10.449485,-0.1012,-0.7247,-0.0261,0.732
10.459633,-0.1037,-0.7286,-0.0265,0.736
10.469045,-0.1060,-0.7331,-0.0269,0.741
10.484612,-0.1088,-0.7416,-0.0275,0.750
10.490319,-0.1095,-0.7422,-0.0276,0.751
10.499522,-0.1106,-0.7448,-0.0276,0.753
10.509829,-0.1098,-0.7416,-0.0276,0.750
10.520052,-0.1078,-0.7311,-0.0269,0.739
10.530618,-0.1064,-0.7243,-0.0264,0.733
10.540058,-0.1057,-0.7182,-0.0259,0.726
10.550879,-0.1073,-0.7220,-0.0262,0.730
10.562482,-0.1105,-0.7372,-0.0269,0.746
10.571160,-0.1105,-0.7372,-0.0270,0.746
10.580862,-0.1052,-0.7248,-0.0265,0.733
10.590991,-0.1019,-0.7149,-0.0261,0.723
10.600750,-0.1015,-0.7134,-0.0259,0.721
10.615969,-0.1018,-0.7100,-0.0260,0.718
10.621369,-0.1034,-0.7083,-0.0260,0.716
10.631189,-0.1052,-0.7140,-0.0262,0.722
10.641879,-0.1070,-0.7253,-0.0264,0.734
10.651404,-0.1073,-0.7301,-0.0263,0.738
10.665137,-0.1049,-0.7232,-0.0259,0.731
