time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.007535,16.6164,6.5977,-2.4476,18.045
7.017717,20.5283,6.8670,-3.4246,21.916
7.028285,24.1498,6.9007,-4.2857,25.479
7.037970,27.4222,6.7386,-4.9588,28.670
7.050161,30.3177,6.3889,-5.4058,31.452
7.058159,32.7932,5.8539,-5.5369,33.769
7.068983,34.7890,5.1392,-5.2566,35.557
7.079007,36.2831,4.2462,-4.5792,36.817
7.088934,37.3059,3.2286,-3.8320,37.641
7.102356,37.9062,2.1602,-3.0954,38.094
7.109470,37.8185,1.0661,-2.5206,37.917
7.119044,37.4474,-0.0456,-2.1553,37.509
7.129529,36.7851,-1.2324,-2.0069,36.860
7.139641,35.7326,-2.4837,-2.0375,35.877
7.150576,34.0818,-3.7188,-2.2522,34.358
7.159743,31.2756,-4.8678,-2.5322,31.753
7.170976,28.0416,-5.9626,-2.7853,28.803
7.182054,24.3999,-6.9198,-2.7439,25.510
7.190272,20.4131,-7.6193,-2.4343,21.924
7.200149,16.3966,-7.9104,-1.9377,18.308
7.210987,12.4991,-7.8341,-1.3319,14.811
7.220798,8.9328,-7.4120,-0.7992,11.635
7.235623,6.0086,-6.7530,-0.3631,9.046
7.240993,3.7769,-6.0089,-0.0436,7.097
7.251214,2.1572,-5.3300,0.1903,5.753
7.261210,0.9893,-4.7724,0.3188,4.884
7.271753,0.1259,-4.3374,0.3638,4.354
7.282000,-0.5278,-3.9768,0.3208,4.025
7.292268,-1.0276,-3.6547,0.2327,3.804
7.302172,-1.4145,-3.3796,0.1447,3.667
7.312440,-1.5621,-3.0229,0.0655,3.403
7.322880,-1.6090,-2.6813,0.0017,3.127
7.331660,-1.5551,-2.3337,-0.0559,2.805
7.342914,-1.4198,-1.9879,-0.1186,2.446
7.352276,-1.2311,-1.6559,-0.1821,2.071
7.362554,-1.0328,-1.3546,-0.2254,1.718
7.373092,-0.8359,-1.0891,-0.2459,1.395
7.382922,-0.6444,-0.8600,-0.2363,1.100
7.393122,-0.4742,-0.6748,-0.2092,0.851
7.403410,-0.3225,-0.5115,-0.1640,0.627
7.413877,-0.1645,-0.3076,-0.0971,0.362
7.423377,-0.0286,-0.0659,-0.0196,0.074
7.433931,0.0574,0.1722,0.0477,0.188
7.443865,0.0964,0.4002,0.1028,0.424
7.454143,0.1002,0.6378,0.1526,0.663
7.464231,0.0705,0.9070,0.1935,0.930
7.474082,-0.0030,1.2320,0.2122,1.250
7.483821,-0.1379,1.5839,0.1877,1.601
7.494458,-0.3466,1.9417,0.0774,1.974
7.504614,-0.6360,2.2563,-0.1259,2.348
7.517855,-0.9867,2.4608,-0.4163,2.684
7.525194,-1.3877,2.5555,-0.7296,2.998
7.535092,-1.8128,2.4902,-1.1029,3.272
7.545224,-2.2306,2.2287,-1.5284,3.504
7.554881,-2.5343,1.6946,-1.9473,3.618
7.565513,-2.6544,0.9246,-2.1876,3.562
7.575392,-2.4935,0.1376,-2.1222,3.277
7.585066,-2.0924,-0.4374,-1.7668,2.773
7.596282,-1.4287,-0.6237,-1.1671,1.947
7.606118,-0.5727,-0.3496,-0.4337,0.799
7.616269,0.4260,0.3104,0.2956,0.604
7.626361,1.5406,1.2271,0.9558,2.189
7.636132,2.7488,2.2765,1.5234,3.881
7.650248,3.9892,3.3317,1.9737,5.560
7.656570,5.3165,4.3516,2.3352,7.256
7.667070,6.9198,5.2992,2.7020,9.125
7.676998,8.8788,6.0766,3.0182,11.174
7.686381,11.0987,6.6771,3.2621,13.357
7.697275,13.4787,7.0938,3.3844,15.603
7.707264,16.0372,7.3047,3.4570,17.958
7.717441,19.0542,7.1741,3.5088,20.660
7.727162,22.1313,6.7249,3.6361,23.415
7.737690,25.0239,5.9745,3.5936,25.977
7.747299,27.6664,5.0023,3.3668,28.316
7.758004,30.0969,3.9285,2.9721,30.497
7.767585,32.4018,2.7522,2.5047,32.615
7.778771,34.5951,1.5342,2.0861,34.692
7.788087,36.5366,0.2611,1.6994,36.577
7.798919,37.9969,-1.0913,1.3953,38.038
7.808722,38.7915,-2.4951,1.1294,38.888
7.818678,38.8899,-3.9088,0.9393,39.097
7.829805,38.4274,-5.3271,0.7729,38.803
7.838999,37.5736,-6.7107,0.6134,38.173
7.848457,36.4414,-8.0133,0.4938,37.315
7.859058,34.9939,-9.2042,0.3747,36.186
7.869007,32.9966,-10.1939,0.1592,34.536
7.879826,30.5048,-10.9355,-0.0033,32.406
7.890217,27.6732,-11.4987,-0.1504,29.967
7.899691,24.5959,-11.9135,-0.2173,27.330
7.911233,21.2389,-12.1193,-0.2928,24.455
7.919709,17.3531,-11.8474,-0.3971,21.015
7.930461,13.4972,-11.2341,-0.5532,17.569
7.940025,9.9809,-10.3684,-0.6348,14.406
7.950264,6.9765,-9.3905,-0.6277,11.715
7.966106,4.5509,-8.5218,-0.5947,9.679
7.970746,2.6031,-7.8352,-0.5382,8.274
7.980353,1.0277,-7.4304,-0.4879,7.517
7.990790,-0.3154,-7.3088,-0.4507,7.329
8.000818,-1.5282,-7.3685,-0.4738,7.540
8.010988,-2.6322,-7.5140,-0.5320,7.979
8.021330,-3.5339,-7.6453,-0.6497,8.448
8.031113,-4.2452,-7.7492,-0.7439,8.867
8.041466,-4.7560,-7.8154,-0.8058,9.184
8.051784,-5.0344,-7.8333,-0.8441,9.350
8.064854,-5.0959,-7.8079,-0.8512,9.362
8.072157,-4.9607,-7.7376,-0.8581,9.231
8.081878,-4.7169,-7.6135,-0.9047,9.002
8.093868,-4.3412,-7.4004,-0.9441,8.631
8.102500,-3.7879,-7.0487,-0.9668,8.060
8.112166,-3.0228,-6.5132,-0.9478,7.243
8.123168,-2.0527,-5.7279,-0.8498,6.144
8.132218,-0.9685,-4.6804,-0.6077,4.818
8.143453,-0.0164,-3.5543,-0.3138,3.568
8.152570,0.6662,-2.7403,-0.0934,2.822
8.163961,1.2053,-2.3051,0.0368,2.601
8.173976,1.4208,-1.7695,0.0986,2.271
8.183096,1.5371,-1.3319,0.1089,2.037
8.193328,1.6927,-1.0231,0.1216,1.982
8.203917,2.0057,-0.8120,0.1654,2.170
8.213446,2.4969,-0.6123,0.2603,2.584
8.224201,2.9688,-0.3401,0.4043,3.015
8.233508,3.3862,0.0010,0.5543,3.431
8.246068,3.6988,0.3956,0.6946,3.784
8.254295,3.8884,0.8220,0.8141,4.057
8.264203,3.9729,1.2554,0.9117,4.265
8.274497,3.9784,1.6861,0.9931,4.434
8.285022,3.8758,2.0863,1.0470,4.524
8.295094,3.6830,2.4394,1.0791,4.547
8.305048,3.4124,2.7128,1.0858,4.493
8.314631,3.0642,2.8713,1.0526,4.329
8.325541,2.6313,2.8641,0.9688,4.008
8.336159,1.9741,2.5659,0.7306,3.319
8.345523,1.2228,2.0139,0.4408,2.397
8.356728,0.6215,1.3995,0.2178,1.547
8.365703,0.2983,0.9593,0.1161,1.011
8.379368,0.2284,0.7934,0.0986,0.832
8.385617,0.3304,0.9617,0.1569,1.029
8.396268,0.6975,1.4648,0.3248,1.655
8.406560,1.5213,2.2938,0.6502,2.828
8.416270,3.0186,3.3727,1.1591,4.672
8.426565,5.2911,4.4944,1.8061,7.173
8.436997,8.2155,5.3982,2.5027,10.144
8.446664,11.4784,5.9338,3.1606,13.302
8.458442,14.6583,6.0780,3.6745,16.288
8.467101,17.4497,5.9333,4.0346,18.867
8.477542,19.3310,5.5333,4.2809,20.558
8.487080,21.0562,5.1284,4.4688,22.128
8.497039,22.7296,4.7151,4.6702,23.679
8.511810,24.3361,4.2627,4.9874,25.205
8.517939,25.7351,3.7551,5.3458,26.551
8.527597,26.7443,3.2001,5.7068,27.533
8.538222,27.4184,2.6248,6.0205,28.194
8.548145,27.8238,2.0155,6.2429,28.587
8.558645,27.9653,1.3541,6.3482,28.709
8.568511,27.8348,0.6141,6.3755,28.562
8.578922,27.2997,-0.2596,6.2628,28.010
8.589087,26.1510,-1.2089,5.9989,26.857
8.598661,24.3393,-2.1339,5.5249,25.050
8.608359,21.9902,-3.0147,4.9041,22.731
8.619098,19.1062,-3.8098,4.1134,19.912
8.629151,15.7111,-4.3562,3.2156,16.618
8.639764,12.0065,-4.4975,2.3189,13.029
8.649325,8.3365,-4.1576,1.5011,9.436
8.662065,5.1244,-3.3869,0.8649,6.203
8.669619,2.6752,-2.3557,0.4201,3.589
8.679887,1.2401,-1.3853,0.1502,1.865
8.691353,0.3003,-0.4448,0.0196,0.537
8.700766,-0.2015,0.4354,0.0097,0.480
8.710674,-0.2954,1.1464,0.1266,1.191
8.720654,-0.0995,1.5140,0.3154,1.550
8.730427,0.1594,1.4999,0.4723,1.581
8.740014,0.3210,1.2783,0.5203,1.417
8.750796,0.3687,0.9853,0.4812,1.157
8.760741,0.3448,0.7259,0.4014,0.898
8.771604,0.2652,0.4817,0.2959,0.624
8.781315,0.1718,0.2917,0.1946,0.391
8.794615,0.1060,0.1772,0.1245,0.241
8.801070,0.0692,0.1188,0.0860,0.162
8.811133,0.0644,0.1175,0.0854,0.159
8.823010,0.0747,0.1481,0.1059,0.197
8.831403,0.0877,0.1919,0.1322,0.249
8.841468,0.1034,0.2516,0.1658,0.319
8.852613,0.1323,0.3620,0.2249,0.446
8.863049,0.1608,0.5001,0.2917,0.601
8.872637,0.1888,0.6811,0.3713,0.798
8.882803,0.2103,0.9128,0.4576,1.043
8.892797,0.2177,1.1874,0.5440,1.324
8.903959,0.2062,1.5065,0.6275,1.645
8.912927,0.1723,1.8832,0.7033,2.018
8.927760,0.1205,2.3416,0.7693,2.468
8.933737,0.0552,2.9207,0.8373,3.039
8.943375,-0.0630,3.5302,0.8611,3.634
8.953647,-0.2668,4.1561,0.7881,4.239
8.963511,-0.6055,4.7338,0.5583,4.805
8.974379,-1.1482,5.2003,0.0872,5.326
8.984168,-1.9062,5.4293,-0.6690,5.793
8.994284,-2.9080,5.1584,-1.5426,6.119
9.005288,-3.9709,4.2197,-2.3962,6.270
9.014183,-4.7924,2.6965,-2.8637,6.200
9.024540,-4.9733,0.9795,-2.7619,5.772
9.035073,-4.4349,-0.2423,-2.1444,4.932
9.044085,-3.3058,-0.7174,-1.4334,3.674
9.059819,-1.9831,-0.6354,-0.7676,2.219
9.065333,-0.6346,-0.2500,-0.2293,0.720
9.075742,0.6749,0.3088,0.2392,0.780
9.085254,2.3474,1.1501,0.8253,2.741
9.095318,4.3714,2.1255,1.6542,5.134
9.104962,6.6009,3.0694,2.5732,7.721
9.115344,9.0356,3.9561,3.4708,10.457
9.125666,11.7755,4.7564,4.2610,13.396
9.136664,14.8906,5.3895,4.9476,16.591
9.145788,18.2772,5.8108,5.5512,19.966
9.156054,21.7065,5.9475,6.1130,23.322
9.166297,24.9299,5.7895,6.6228,26.436
9.176596,27.7699,5.3749,7.0736,29.156
9.192494,30.2082,4.7927,7.3551,31.458
9.196168,32.3204,4.0796,7.5624,33.443
9.209119,34.1413,3.2180,7.7260,35.152
9.216769,35.5933,2.2302,7.7934,36.505
9.227329,36.5644,1.1556,7.7326,37.391
9.237602,36.6102,0.1197,7.4967,37.370
9.247575,36.0908,-0.8934,7.0990,36.793
9.257696,35.1649,-1.8895,6.6824,35.844
9.267963,34.0705,-2.8908,6.2783,34.765
9.277324,32.9040,-3.9119,5.8325,33.645
9.287434,31.1962,-4.9225,5.2313,32.012
9.298490,29.0547,-5.7776,4.2286,29.924
9.307874,26.6764,-6.5078,3.2429,27.650
9.318348,24.1336,-7.1549,2.3639,25.283
9.328325,21.3573,-7.6740,1.6479,22.754
9.341462,18.3107,-7.9871,1.0544,20.005
9.348457,15.0740,-8.0072,0.5287,17.077
9.359459,11.8683,-7.6814,-0.0410,14.137
9.370378,8.9299,-7.0445,-0.5300,11.386
9.379329,6.4440,-6.2296,-0.9115,9.009
9.388835,4.3089,-5.2191,-1.0977,6.856
9.399116,2.6197,-4.1685,-1.1135,5.048
9.409363,1.3787,-3.1569,-1.0346,3.597
9.420133,0.5807,-2.2969,-0.8912,2.531
9.430385,0.1333,-1.6710,-0.7410,1.833
9.440259,-0.0568,-1.3246,-0.6412,1.473
9.450288,-0.1585,-1.1109,-0.5758,1.261
9.460555,-0.2150,-0.9799,-0.5409,1.140
9.474189,-0.2491,-0.8975,-0.5334,1.073
9.480494,-0.2746,-0.8645,-0.5540,1.063
9.490966,-0.2915,-0.8483,-0.5860,1.071
9.500997,-0.3066,-0.8461,-0.6259,1.096
9.510825,-0.3192,-0.8417,-0.6583,1.115
9.520599,-0.3326,-0.8365,-0.6826,1.130
9.531372,-0.3477,-0.8295,-0.6994,1.139
9.541322,-0.3526,-0.7977,-0.6837,1.108
9.552240,-0.3135,-0.6802,-0.5817,0.948
9.561654,-0.2000,-0.4252,-0.3455,0.583
9.571670,-0.0651,-0.1381,-0.1063,0.186
9.582121,0.0962,0.2043,0.1496,0.271
9.591544,0.2629,0.5928,0.4035,0.764
9.607111,0.4129,0.9867,0.6343,1.244
9.611637,0.5651,1.4376,0.8671,1.771
9.625116,0.7040,1.9328,1.0912,2.329
9.631883,0.8269,2.4966,1.2996,2.934
9.642370,0.9228,3.1142,1.4569,3.560
9.657184,0.9763,3.7759,1.5296,4.189
9.663076,1.0097,4.4751,1.4472,4.810
9.672639,1.0513,5.1751,1.1647,5.408
9.682782,1.1258,5.8302,0.6306,5.971
9.693196,1.1702,6.3682,-0.2756,6.481
9.703011,0.7453,6.6932,-1.6409,6.932
9.713777,-0.1896,6.3682,-3.4573,7.249
9.723350,-1.3638,4.8015,-5.3389,7.309
9.733190,-2.0449,2.3544,-6.1814,6.923
9.744010,-2.1357,0.5105,-5.7794,6.182
9.755940,-1.9008,-0.3784,-4.8392,5.213
9.763532,-1.6459,-0.7336,-3.8468,4.248
9.783153,-1.2598,-0.7773,-2.8044,3.171
9.784750,-0.8152,-0.6347,-1.7956,2.072
9.795043,-0.3698,-0.3426,-0.8121,0.956
9.804967,0.1149,0.1186,0.2524,0.302
9.815028,0.6837,0.7334,1.5140,1.816
9.824621,1.3700,1.4115,3.0559,3.634
9.834749,2.1871,2.0540,4.8613,5.713
9.845075,3.2012,2.5937,6.8637,8.005
9.854889,4.5116,3.0022,9.0391,10.539
9.865645,5.8682,3.2707,11.2362,13.091
9.876312,7.1667,3.4053,13.4121,15.583
9.888958,8.3738,3.4191,15.4742,17.924
9.895868,9.4574,3.3416,17.2575,19.961
9.905406,10.3008,3.2123,18.7365,21.621
9.917194,10.9652,3.0397,19.8244,22.858
9.926059,11.5357,2.7992,20.6123,23.786
9.936037,12.0397,2.4808,21.0064,24.339
9.946579,12.4569,2.1117,21.0955,24.590
9.956617,12.7094,1.7486,20.8742,24.501
9.966731,12.7752,1.3904,20.4681,24.168
9.976591,12.6756,1.0191,19.8243,23.552
9.986970,12.4756,0.6037,19.0794,22.804
9.997831,12.1479,0.1348,18.1827,21.868
10.007164,11.6049,-0.3637,17.1067,20.675
10.017001,10.8759,-0.7887,15.7264,19.137
10.028280,9.9579,-1.1005,14.0157,17.228
10.038070,8.8579,-1.3179,12.0482,15.012
10.047950,7.5165,-1.4018,9.9035,12.512
10.057890,5.8940,-1.3414,7.6524,9.752
10.072851,4.3041,-1.1770,5.4020,7.007
10.077985,2.7795,-0.8882,3.2510,4.369
10.087482,1.2775,-0.4664,1.3363,1.907
10.099943,-0.1997,0.0831,-0.1803,0.282
10.108331,-1.6468,0.7973,-1.2106,2.194
10.118976,-2.9433,1.7132,-1.6230,3.773
10.128613,-3.9431,2.8898,-1.3004,5.059
10.138744,-4.2997,4.2088,-0.1791,6.019
10.149499,-3.6636,5.2831,1.5839,6.621
10.159101,-2.2702,5.5705,3.1916,6.810
10.169698,-0.9563,5.3013,4.0658,6.749
10.179998,-0.0647,4.9449,4.4765,6.670
10.189713,0.3908,4.6448,4.6378,6.575
10.205028,0.5149,4.5299,4.6881,6.539
10.209623,0.2640,4.4191,4.7980,6.528
10.219902,-0.0070,4.3167,4.8467,6.490
10.232048,-0.1554,4.1842,4.9275,6.466
10.240123,-0.1604,3.9813,5.0495,6.432
10.250591,-0.0399,3.8708,5.1495,6.442
10.260722,0.1860,3.7619,5.2540,6.465
10.270645,0.4334,3.6101,5.3838,6.497
10.282331,0.6329,3.5355,5.4448,6.523
10.290824,0.7336,3.5629,5.5027,6.596
10.301368,0.7419,3.7285,5.6216,6.786
10.311132,0.7492,4.0464,5.7974,7.109
10.321191,0.8111,4.4970,5.9270,7.484
10.337501,1.0822,5.0124,5.9483,7.854
10.341490,1.7959,5.6619,5.6738,8.214
10.351286,2.8857,7.0184,4.1232,8.636
10.361717,3.9322,7.8995,-1.3971,8.934
10.371714,2.8313,4.4535,-6.9885,8.757
10.381789,1.4283,1.6230,-7.9048,8.195
10.392531,0.7746,0.3098,-7.4387,7.485
10.402672,0.5291,-0.2542,-6.5883,6.614
10.413189,0.3671,-0.4182,-5.6009,5.628
10.422919,0.1608,-0.4113,-4.5484,4.570
10.432480,-0.0144,-0.3516,-3.4330,3.451
10.442675,-0.1090,-0.2641,-2.2622,2.280
10.452686,-0.0985,-0.1421,-1.0865,1.100
10.470025,0.0024,0.0025,0.0185,0.019
10.473323,0.1592,0.1370,1.0187,1.040
10.482587,0.3522,0.2671,1.9820,2.031
10.493368,0.5571,0.3925,2.9122,2.991
10.503932,0.7593,0.5095,3.7858,3.895
10.514257,0.9771,0.6135,4.6210,4.763
10.523839,1.2410,0.7248,5.4597,5.646
10.534345,1.5747,0.8476,6.3050,6.554
10.544046,1.9524,0.9737,7.0884,7.417
10.554479,2.2680,1.0918,7.6201,8.025
10.563646,2.4528,1.1824,7.8674,8.325
10.574736,2.5251,1.2528,7.9155,8.402
10.584815,2.5258,1.2929,7.8676,8.364
10.599038,2.4791,1.2897,7.6883,8.180
10.605137,2.4434,1.2515,7.3457,7.842
10.614897,2.4355,1.2516,6.9112,7.434
10.624527,2.3871,1.2456,6.4106,6.953
10.635437,2.2776,1.2103,5.8692,6.411
10.645684,2.0903,1.1341,5.2813,5.792
10.654948,1.8487,1.0211,4.6452,5.103
10.665580,1.5974,0.9176,4.0103,4.413
10.676009,1.3693,0.8255,3.4460,3.799
10.686320,1.1506,0.7318,2.8954,3.200
10.696064,0.9580,0.6307,2.3676,2.631
10.706713,0.7668,0.5274,1.8890,2.106
10.716288,0.5769,0.4091,1.4147,1.582
10.726973,0.3787,0.2761,0.9330,1.044
10.736920,0.1711,0.1276,0.4255,0.476
10.748476,-0.0366,-0.0285,-0.0925,0.104
10.756240,-0.2239,-0.1915,-0.5855,0.655
10.767059,-0.3666,-0.3524,-0.9917,1.114
10.777232,-0.4909,-0.4917,-1.3277,1.499
10.787752,-0.6010,-0.6070,-1.5911,1.806
10.797910,-0.6683,-0.6898,-1.7448,1.992
10.808216,-0.6328,-0.6875,-1.7115,1.950
10.817795,-0.5560,-0.6356,-1.6507,1.854
10.829136,-0.4535,-0.5577,-1.5309,1.691
10.837984,-0.3533,-0.4888,-1.3975,1.522
10.847727,-0.2648,-0.4121,-1.2118,1.307
10.858358,-0.1945,-0.3378,-1.0079,1.081
10.867660,-0.1304,-0.2485,-0.7593,0.809
10.882342,-0.0706,-0.1482,-0.4643,0.492
10.888190,-0.0154,-0.0359,-0.1154,0.122
10.898209,0.0273,0.0733,0.2406,0.253
10.908598,0.0544,0.1614,0.5376,0.564
10.919232,0.0578,0.2344,0.7682,0.805
10.929359,0.0370,0.2774,0.8789,0.922
10.939365,0.0020,0.3261,1.0026,1.054
10.949710,-0.0404,0.3824,1.1705,1.232
10.959453,-0.0793,0.4212,1.3388,1.406
10.969526,-0.1168,0.4378,1.4935,1.561
10.982750,-0.1719,0.4765,1.7223,1.795
10.990045,-0.2334,0.5219,1.9972,2.077
10.999754,-0.2947,0.5624,2.2893,2.376
11.010987,-0.3467,0.5691,2.4247,2.515
11.020522,-0.3900,0.5576,2.3971,2.492
11.030857,-0.4012,0.5089,2.1407,2.237
11.040505,-0.3666,0.4338,1.7956,1.883
11.050506,-0.3119,0.3450,1.4179,1.492
11.060335,-0.2620,0.2698,1.0954,1.158
11.070628,-0.2242,0.2082,0.8268,0.882
11.080917,-0.1865,0.1559,0.6049,0.652
11.091263,-0.1352,0.1017,0.3847,0.420
