time,wx (rad/s),wy (rad/s),wz (rad/s)
11.514565,-0.08,-0.04,-0.12
11.524252,-0.15,-0.03,-0.12
11.534260,-0.18,-0.02,-0.12
11.545333,-0.09,-0.01,-0.06
11.555533,-0.05,-0.02,-0.14
11.565291,-0.03,-0.02,-0.17
11.575102,-0.02,-0.01,-0.09
11.585623,0.01,-0.02,-0.14
11.596641,0.03,-0.02,-0.16
11.606653,0.04,-0.02,-0.17
11.617115,0.04,-0.02,-0.17
11.627148,0.05,-0.01,-0.19
11.640309,0.05,-0.01,-0.20
11.647358,0.06,-0.02,-0.20
11.657266,0.07,-0.03,-0.19
11.667636,0.08,-0.02,-0.17
11.678291,0.08,-0.02,-0.16
11.688704,0.04,-0.01,-0.08
11.699004,0.07,0.00,-0.12
11.708916,0.09,0.01,-0.14
11.719478,0.04,0.00,-0.07
11.729214,0.06,0.02,-0.11
11.739298,0.07,0.02,-0.13
11.751573,0.04,0.01,-0.07
11.760217,0.06,0.02,-0.12
11.770574,0.07,0.02,-0.16
11.781155,0.04,0.01,-0.08
11.791067,0.05,0.01,-0.11
11.800887,0.06,0.01,-0.12
11.811609,0.03,0.01,-0.06
11.821384,0.02,0.00,-0.03
11.832723,0.04,-0.00,-0.11
11.841742,0.05,-0.00,-0.14
11.852598,0.03,-0.00,-0.07
11.862998,0.03,-0.02,-0.11
11.873044,0.04,-0.02,-0.14
11.883258,0.02,-0.01,-0.07
11.893695,0.01,-0.01,-0.04
11.903620,0.02,-0.02,-0.11
11.914710,0.02,-0.04,-0.15
11.923899,0.01,-0.02,-0.07
11.934005,0.00,-0.01,-0.04
11.944617,0.00,-0.00,-0.02
11.954841,0.01,-0.05,-0.10
11.965291,0.01,-0.08,-0.14
11.975477,0.01,-0.04,-0.07
11.985630,0.00,-0.02,-0.04
11.996579,0.02,-0.01,-0.10
12.006412,0.03,0.00,-0.14
12.016413,0.01,0.00,-0.07
12.027013,0.01,0.00,-0.04
12.036798,0.00,0.00,-0.02
12.053417,0.03,-0.01,-0.09
12.056919,0.04,-0.01,-0.13
12.067358,0.02,-0.01,-0.06
12.078629,0.01,-0.00,-0.03
12.087819,0.00,-0.00,-0.02
12.099010,0.02,-0.01,-0.11
12.108557,0.03,-0.01,-0.16
12.119315,0.01,-0.01,-0.08
12.129248,0.01,-0.00,-0.04
12.139598,0.00,-0.00,-0.02
12.149800,0.02,-0.02,-0.10
12.160292,0.03,-0.03,-0.14
12.170542,0.02,-0.02,-0.07
12.186804,0.04,-0.03,-0.10
12.190780,0.05,-0.04,-0.11
12.201320,0.03,-0.02,-0.06
12.211769,0.05,-0.01,-0.09
12.221342,0.06,-0.01,-0.11
12.231676,0.03,-0.01,-0.05
12.241922,0.05,-0.00,-0.09
12.252559,0.06,-0.00,-0.11
12.263093,0.03,-0.00,-0.06
12.273077,0.02,-0.00,-0.03
12.283446,0.04,0.01,-0.11
12.293848,0.05,0.02,-0.15
12.304147,0.02,0.01,-0.08
12.319180,0.01,0.00,-0.04
12.324320,0.02,-0.04,-0.11
12.334150,0.02,-0.07,-0.15
12.344632,0.01,-0.03,-0.08
12.354346,0.01,-0.02,-0.04
12.364903,0.00,-0.01,-0.02
12.374826,0.00,-0.00,-0.01
12.385606,-0.00,0.00,-0.08
12.397252,-0.01,0.01,-0.12
12.405949,-0.00,0.00,-0.06
12.416396,-0.00,0.00,-0.03
12.426618,-0.00,0.00,-0.02
12.436212,-0.00,0.00,-0.01
12.452071,-0.00,0.00,-0.00
12.457016,-0.00,0.00,-0.00
12.467100,-0.00,0.00,-0.00
12.477790,-0.00,0.00,-0.00
12.487689,0.00,-0.03,-0.11
12.498728,0.01,-0.04,-0.16
12.508801,0.00,-0.02,-0.08
12.519077,0.00,-0.01,-0.04
12.530027,0.00,-0.00,-0.02
12.539960,-0.01,-0.01,-0.09
12.549896,-0.02,-0.01,-0.12
12.560735,-0.01,-0.00,-0.06
12.570580,-0.00,-0.00,-0.03
12.584251,-0.00,-0.00,-0.02
12.590952,-0.02,-0.01,-0.08
12.600694,-0.04,-0.02,-0.12
12.611034,-0.02,-0.01,-0.06
12.621729,-0.01,-0.00,-0.03
12.632418,-0.00,-0.00,-0.01
12.641769,-0.00,-0.00,-0.01
12.651932,-0.00,-0.00,-0.00
12.662749,-0.00,-0.00,-0.00
12.672602,-0.00,-0.00,-0.00
12.683119,0.03,0.00,-0.09
12.694582,0.05,0.01,-0.13
12.704053,0.02,0.00,-0.07
12.713352,0.01,0.00,-0.03
12.723556,0.01,0.00,-0.02
12.733712,0.00,0.00,-0.01
12.744873,0.00,0.00,-0.00
12.754515,0.00,0.00,-0.00
12.764492,0.00,0.00,-0.00
12.775724,0.00,0.00,-0.00
12.785648,0.00,0.00,-0.00
12.795684,0.00,0.00,-0.00
12.806278,0.03,-0.03,-0.07
12.816075,0.04,-0.05,-0.11
12.826770,0.02,-0.03,-0.06
12.836868,0.01,-0.01,-0.03
12.847334,0.01,-0.01,-0.01
12.857774,0.00,-0.00,-0.01
12.867918,0.04,-0.05,-0.04
12.877599,0.06,-0.07,-0.06
12.888235,0.03,-0.04,-0.03
12.898388,0.02,-0.02,-0.01
12.909289,0.01,-0.01,-0.01
12.918709,0.00,-0.00,-0.00
12.928590,0.00,-0.00,-0.00
12.940018,0.00,-0.00,-0.00
12.949651,0.00,-0.00,-0.00
12.959951,0.00,-0.00,-0.00
12.970091,0.00,-0.00,-0.00
12.980006,0.00,-0.00,-0.00
12.990733,0.05,-0.05,-0.01
13.000192,0.08,-0.08,-0.02
13.015600,0.04,-0.04,-0.01
13.021620,0.02,-0.02,-0.00
13.031198,0.01,-0.01,-0.00
13.041986,0.02,-0.08,-0.00
13.052116,0.03,-0.11,-0.01
13.062172,0.01,-0.06,-0.00
13.072556,0.01,-0.03,-0.00
13.083139,0.00,-0.01,-0.00
13.093638,0.00,-0.01,-0.00
13.103552,0.00,-0.00,-0.00
13.113905,0.00,-0.00,-0.00
13.124281,0.02,-0.03,-0.07
13.133931,0.03,-0.05,-0.10
13.153100,0.02,-0.02,-0.05
